Species;population;N.ind;N.plots
Sterculia stipulifera;4,85E+05;1;1
Ocotea lenitae;4,84E+05;2;1
Bellucia aequiloba;4,84E+05;1;1
Caryocar brasiliense;4,82E+05;1;1
Schefflera distractiflora;4,82E+05;1;1
Rauvolfia macrantha;4,81E+05;3;3
Anacardium amapaense;4,81E+05;2;1
Nectandra egensis;4,81E+05;1;1
Cybianthus spichigeri;4,79E+05;1;1
Eugenia armeniaca;4,79E+05;1;1
Byrsonima krukoffii;4,77E+05;1;1
Coussarea amplifolia;4,77E+05;2;2
Calliandra hymenaeoides;4,75E+05;9;2
Licaria rufotomentosa;4,75E+05;5;4
Inga ricardorum;4,74E+05;1;1
Terminalia pallidovirens;4,73E+05;2;2
Inga retinocarpa;4,73E+05;3;3
Endlicheria gracilis;4,72E+05;3;3
Sloanea davidsei;4,67E+05;1;1
Eugenia multirimosa;4,66E+05;7;3
Heisteria concinna;4,62E+05;3;1
Miconia woytkowskii;4,61E+05;2;1
Remijia macrocnemia;4,58E+05;1;1
Tetrameranthus globulifer;4,56E+05;4;3
Luehea seemannii;4,50E+05;1;1
Handroanthus subtilis;4,49E+05;8;5
Nectandra maynensis;4,49E+05;2;2
Salix martiana;4,48E+05;1;1
Ormosia schunkei;4,46E+05;1;1
Terminalia yapacana;4,46E+05;1;1
Ocotea complicata;4,46E+05;1;1
Rauvolfia andina;4,44E+05;3;3
Ficus pulchella;4,43E+05;7;3
Alexa canaracunensis;4,38E+05;2;1
Naucleopsis naga;4,37E+05;2;1
Moquilea tambopatensis;4,36E+05;2;1
Lafoensia acuminata;4,35E+05;3;1
Hirtella tenuifolia;4,34E+05;1;1
Neea mapirensis;4,33E+05;3;1
Miconia eriodonta;4,32E+05;3;3
Pouteria sclerocarpa;4,27E+05;2;2
Ocotea oppositifolia;4,26E+05;1;1
Sloanea caribaea;4,26E+05;1;1
Guatteria flexilis;4,25E+05;2;1
Albizia carbonaria;4,24E+05;1;1
Steinbachiella leptoclada;4,24E+05;1;1
Euplassa occidentalis;4,21E+05;4;3
Coccoloba steinbachii;4,20E+05;1;1
Sarcaulus inflexus;4,20E+05;1;1
Faramea subsessilis;4,20E+05;3;1
Tetrameranthus pachycarpus;4,18E+05;4;1
Allophylus petiolulatus;4,17E+05;1;1
Bowdichia sebipira;4,17E+05;1;1
Licania trigonioides;4,17E+05;1;1
Ouratea iquitosensis;4,17E+05;2;2
Ruagea insignis;4,15E+05;5;4
Inga calantha;4,14E+05;2;2
Schizocalyx obovatus;4,13E+05;2;2
Pouteria capacifolia;4,13E+05;4;1
Attalea macrolepis;4,13E+05;1;1
Macrosamanea amplissima;4,12E+05;1;1
Catostemma hirsutulum;4,12E+05;1;1
Matisia amplifolia;4,12E+05;1;1
Ocotea debilis;4,12E+05;1;1
Eriotheca loretensis;4,12E+05;1;1
Erythrina velutina;4,08E+05;1;1
Hevea microphylla;4,07E+05;2;1
Hymenolobium grazielanum;4,07E+05;1;1
Macrolobium canaliculatum;4,07E+05;1;1
Carapa megistocarpa;4,06E+05;6;1
Laetia coriacea;4,06E+05;1;1
Peltogyne paradoxa;4,04E+05;2;2
Ouratea aromatica;4,02E+05;3;2
Rosenbergiodendron longiflorum;3,97E+05;2;2
Cecropia ulei;3,97E+05;5;4
Coussarea bernardii;3,96E+05;3;2
Inga tocacheana;3,93E+05;3;3
Ruizterania wittrockii;3,92E+05;1;1
Ouratea kananariensis;3,91E+05;2;1
Vochysia stafleui;3,91E+05;1;1
Duroia martiniana;3,89E+05;1;1
Prockia crucis;3,89E+05;2;2
Licaria debilis;3,88E+05;2;2
Faramea verticillata;3,88E+05;1;1
Nectandra bicolor;3,88E+05;1;1
Cordia gracilipes;3,87E+05;2;1
Eugenia latifolia;3,84E+05;5;4
Laetia americana;3,84E+05;2;1
Henriettea multiflora;3,84E+05;1;1
Licaria deltoidea;3,84E+05;1;1
Pogonopus tubulosus;3,82E+05;1;1
Ternstroemia asymmetrica;3,82E+05;1;1
Pouteria sapota;3,81E+05;2;1
Duguetia tessmannii;3,79E+05;1;1
Ocotea amplissima;3,79E+05;1;1
Diospyros inconstans;3,78E+05;1;1
Eugenia tetrasticha;3,78E+05;2;2
Staminodianthus racemosus;3,78E+05;6;5
Banara tomentosa;3,75E+05;5;1
Sebastiania brasiliensis;3,75E+05;5;1
Cheiloclinium belizense;3,73E+05;1;1
Phanera guianensis;3,72E+05;3;2
Miconia rimachii;3,71E+05;1;1
Bellucia klugii;3,70E+05;1;1
Coccoloba microstachya;3,70E+05;2;2
Conchocarpus toxicarius;3,69E+05;2;1
Styloceras brokawii;3,69E+05;2;2
Inga hayesii;3,67E+05;1;1
Maytenus meguillensis;3,67E+05;1;1
Maytenus schumanniana;3,67E+05;1;1
Erythroxylum vasquezii;3,67E+05;1;1
Calliandra purpurea;3,65E+05;3;3
Eriotheca crassa;3,65E+05;14;2
Acmanthera latifolia;3,64E+05;2;2
Ficus trapezicola;3,62E+05;1;1
Eugenia atroracemosa;3,61E+05;1;1
Peltogyne lecointei;3,61E+05;2;2
Siparuna thecaphora;3,60E+05;2;2
Cybianthus vasquezii;3,59E+05;1;1
Mouriri longifolia;3,58E+05;1;1
Annona centrantha;3,58E+05;2;2
Cupania paniculata;3,58E+05;2;1
Inga longipes;3,58E+05;1;1
Planchonella chartacea;3,57E+05;2;1
Picramnia ciliata;3,57E+05;1;1
Miconia spennerostachya;3,57E+05;1;1
Colubrina spinosa;3,57E+05;2;2
Matisia lecythicarpa;3,56E+05;1;1
Croton hostmannii;3,56E+05;1;1
Protium minutiflorum;3,54E+05;1;1
Marila grandiflora;3,53E+05;5;2
Palicourea stenostachya;3,52E+05;1;1
Cordia spinescens;3,52E+05;1;1
Schinopsis brasiliensis;3,51E+05;3;2
Zygia trunciflora;3,50E+05;10;1
Seguieria americana;3,50E+05;1;1
Solanum splendens;3,49E+05;1;1
Euterpe edulis;3,49E+05;1;1
Condaminea corymbosa;3,49E+05;1;1
Agonandra excelsa;3,49E+05;3;2
Neoptychocarpus apodanthus;3,48E+05;2;2
Guatteria odorata;3,47E+05;1;1
Tabernaemontana lorifera;3,46E+05;1;1
Guatteria pannosa;3,44E+05;1;1
Licaria excelsa;3,44E+05;1;1
Abarema macradenia;3,43E+05;1;1
Siparuna aspera;3,39E+05;1;1
Guatteria pittieri;3,39E+05;1;1
Mollinedia tomentosa;3,38E+05;13;3
Perebea humilis;3,37E+05;1;1
Eumachia podocephala;3,37E+05;3;2
Virola urbaniana;3,36E+05;6;2
Annona asplundiana;3,36E+05;1;1
Tovomita stergiosii;3,36E+05;1;1
Palicourea manausensis;3,36E+05;1;1
Tetrameranthus macrocarpus;3,36E+05;1;1
Maytenus officinalis;3,35E+05;3;1
Allophylus pauciflorus;3,35E+05;1;1
Campomanesia speciosa;3,34E+05;1;1
Mezilaurus introrsa;3,34E+05;1;1
Ochthocosmus berryi;3,34E+05;1;1
Stryphnodendron polyphyllum;3,34E+05;1;1
Citronella melliodora;3,34E+05;1;1
Miconia caquetana;3,34E+05;1;1
Neosprucea rimachii;3,34E+05;1;1
Solanum kioniotrichum;3,34E+05;1;1
Ficus deltoidea;3,33E+05;1;1
Marlierea macrophylla;3,33E+05;2;1
Pseudoxandra xylopiifolia;3,33E+05;1;1
Froesia crassiflora;3,31E+05;1;1
Cybianthus surinamensis;3,31E+05;2;1
Duguetia pauciflora;3,31E+05;2;1
Alchornea grandis;3,30E+05;2;2
Castilla elastica;3,30E+05;2;2
Hirtella araguariensis;3,30E+05;3;3
Cybianthus gardneri;3,29E+05;2;1
Hevea camargoana;3,28E+05;2;1
Inga megaphylla;3,28E+05;1;1
Eugenia hiemalis;3,28E+05;1;1
Macrolobium prancei;3,27E+05;2;2
Eugenia yasuniana;3,25E+05;3;3
Burdachia duckei;3,24E+05;2;1
Rourea camptoneura;3,24E+05;1;1
Hirtella silicea;3,23E+05;2;1
Mabea uleana;3,22E+05;2;2
Browneopsis disepala;3,20E+05;1;1
Carapichea adinantha;3,20E+05;1;1
Salacia solimoesensis;3,20E+05;1;1
Solanum occultum;3,20E+05;1;1
Tetrameranthus umbellatus;3,20E+05;1;1
Clathrotropis paradoxa;3,20E+05;2;1
Ormosia panamensis;3,19E+05;2;1
Urera capitata;3,19E+05;2;1
Miconia pterocaulon;3,19E+05;2;2
Macbrideina peruviana;3,18E+05;1;1
Cryptocarya guianensis;3,18E+05;1;1
Nectandra maguireana;3,17E+05;2;1
Inga interrupta;3,17E+05;1;1
Mollinedia liesneri;3,17E+05;1;1
Mayna odorata;3,13E+05;1;1
Swartzia pittieri;3,13E+05;1;1
Eugenia producta;3,13E+05;1;1
Qualea impexa;3,13E+05;1;1
Sapium argutum;3,13E+05;1;1
Eugenia essequiboensis;3,13E+05;2;1
Guarea fistulosa;3,12E+05;5;3
Miconia impetiolaris;3,09E+05;1;1
Pleurothyrium brochidodromum;3,09E+05;1;1
Zygia collina;3,09E+05;1;1
Pachira obovata;3,08E+05;1;1
Henriquezia verticillata;3,07E+05;2;2
Eugenia galalonensis;3,05E+05;2;2
Clusia gaudichaudii;3,04E+05;1;1
Ecclinusa orinocoensis;3,04E+05;1;1
Eugenia wullschlaegeliana;3,04E+05;2;2
Chrysophyllum parvulum;3,03E+05;1;1
Luetzelburgia praecox;3,01E+05;7;1
Erythroxylum subrotundum;3,00E+05;4;1
Ruprechtia apetala;3,00E+05;4;1
Terminalia triflora;3,00E+05;4;1
Virola bicuhyba;3,00E+05;1;1
Ilex amplifolia;2,99E+05;1;1
Allophylus mollis;2,98E+05;2;2
Elizabetha bicolor;2,96E+05;2;2
Douradoa consimilis;2,95E+05;2;2
Casearia macrocarpa;2,92E+05;2;1
Senefeldera triandra;2,91E+05;2;1
Hydrangea preslii;2,89E+05;2;1
Alibertia latifolia;2,87E+05;2;2
Malmea manausensis;2,87E+05;2;2
Ficus enormis;2,85E+05;5;1
Swartzia pachyphylla;2,84E+05;2;2
Protium peruvianum;2,82E+05;2;2
Byrsonima laxiflora;2,81E+05;2;2
Coussarea hallei;2,81E+05;4;1
Miconia zubenetana;2,80E+05;6;2
Myrcia subobliqua;2,79E+05;1;1
Guettarda odorata;2,71E+05;1;1
Pityrocarpa leucoxylon;2,71E+05;1;1
Pseudanamomis umbellulifera;2,71E+05;1;1
Coussarea ecuadorensis;2,71E+05;4;1
Xantolis burmanica;2,71E+05;1;1
Rourea frutescens;2,69E+05;1;1
Miconia oraria;2,66E+05;1;1
Chione venosa;2,62E+05;2;2
Miconia piperifolia;2,61E+05;2;1
Sterculia aerisperma;2,60E+05;4;1
Aegiphila verticillata;2,55E+05;2;1
Allophylus edulis;2,55E+05;2;1
Leptolobium dasycarpum;2,55E+05;2;1
Miconia subspicata;2,54E+05;2;1
Byrsonima rodriguesii;2,54E+05;3;3
Williamodendron spectabile;2,54E+05;2;2
Helicteres brevispira;2,54E+05;1;1
Phanera splendens;2,53E+05;1;1
Lonchocarpus macrophyllus;2,52E+05;1;1
Ocotea ligulata;2,52E+05;3;2
Eugenia mimus;2,52E+05;1;1
Licaria puchury-major;2,52E+05;1;1
Myrcia laruotteana;2,52E+05;1;1
Cryptocarya aschersoniana;2,51E+05;45;2
Clavija procera;2,48E+05;3;3
Eugenia limbosa;2,45E+05;1;1
Palicourea triphylla;2,45E+05;2;1
Nectandra laurel;2,44E+05;2;1
Eugenia chartacea;2,44E+05;3;3
Cleidion praealtum;2,43E+05;1;1
Zygia macbridei;2,43E+05;1;1
Agouticarpa velutina;2,42E+05;1;1
Nectandra matthewsii;2,42E+05;1;1
Ocotea ovalifolia;2,42E+05;1;1
Ocotea percoriacea;2,41E+05;2;1
Solanum rugosum;2,41E+05;1;1
Persea jariensis;2,39E+05;2;2
Guettarda aromatica;2,38E+05;1;1
Vitex excelsa;2,38E+05;1;1
Pilocarpus racemosus;2,38E+05;2;1
Solanum leucocarpon;2,36E+05;1;1
Hirtella latifolia;2,33E+05;8;3
Annona williamsii;2,31E+05;1;1
Bunchosia hookeriana;2,29E+05;1;1
Ixora pubescens;2,27E+05;2;2
Myrcia mollis;2,27E+05;1;1
Citharexylum reticulatum;2,26E+05;2;1
Syagrus vagans;2,26E+05;1;1
Marlierea cuprea;2,24E+05;1;1
Guatteria scalarinervia;2,18E+05;1;1
Inga porcata;2,18E+05;1;1
Cestrum fulvescens;2,18E+05;1;1
Tachigali loretensis;2,17E+05;1;1
Erythroxylum ligustrinum;2,15E+05;2;2
Annona paludosa;2,14E+05;1;1
Alexa leiopetala;2,13E+05;1;1
Eugenia quadrijuga;2,12E+05;3;2
Heisteria huberiana;2,10E+05;2;1
Hirtella tentaculata;2,08E+05;1;1
Scyphonychium multiflorum;2,07E+05;2;2
Erythroxylum divaricatum;2,07E+05;1;1
Miconia sellowiana;2,06E+05;1;1
Schoepfia tepuiensis;2,06E+05;1;1
Byrsonima cowanii;2,04E+05;1;1
Senna leandrii;2,04E+05;1;1
Inga samanensis;2,02E+05;2;1
Randia ciliolata;2,01E+05;1;1
Hirtella margae;2,00E+05;4;2
Sapium macrocarpum;2,00E+05;1;1
Aiouea opaca;1,99E+05;2;1
Mahurea palustris;1,99E+05;4;2
Rudgea cornifolia;1,98E+05;1;1
Alchornea scandens;1,98E+05;1;1
Myrcia huallagae;1,97E+05;3;1
Klarobelia cauliflora;1,96E+05;1;1
Syzygium dyerianum;1,95E+05;1;1
Eugenia spruceana;1,93E+05;1;1
Licaria camara;1,93E+05;1;1
Ficus mutisii;1,91E+05;2;1
Graffenrieda colombiana;1,91E+05;2;1
Cordia eriostigma;1,90E+05;1;1
Ficus caldasiana;1,90E+05;1;1
Varronia spinescens;1,90E+05;1;1
Caryodaphnopsis parviflora;1,89E+05;1;1
Albizia ferruginea;1,89E+05;1;1
Hirtella hebeclada;1,88E+05;1;1
Alibertia duckeana;1,87E+05;1;1
Ryania spruceana;1,86E+05;1;1
Faramea spathacea;1,86E+05;1;1
Ocotea nectandrifolia;1,85E+05;1;1
Conceveiba hostmannii;1,84E+05;1;1
Myrsine guianensis;1,81E+05;3;2
Luehea alternifolia;1,79E+05;1;1
Amaioua contracta;1,79E+05;1;1
Maprounea brasiliensis;1,79E+05;1;1
Xylopia parvifolia;1,79E+05;1;1
Dimorphandra caudata;1,78E+05;2;1
Cybianthus subspicatus;1,77E+05;1;1
Licania hoehnei;1,77E+05;1;1
Miconia ciliata;1,77E+05;1;1
Pouteria tarumanensis;1,77E+05;2;2
Palicourea roseocremea;1,76E+05;1;1
Himatanthus drasticus;1,73E+05;2;1
Calyptranthes lepida;1,72E+05;1;1
Cybianthus microbotrys;1,72E+05;1;1
Licaria subbullata;1,72E+05;1;1
Ocotea discrepens;1,72E+05;1;1
Persea haenkeana;1,72E+05;1;1
Guatteria campestris;1,71E+05;1;1
Eugenia aurata;1,71E+05;3;1
Sterculia pendula;1,70E+05;1;1
Miconia dodecandra;1,66E+05;2;2
Palicourea mansoana;1,66E+05;1;1
Muellera campestris;1,64E+05;1;1
Hirtella conduplicata;1,64E+05;2;2
Calycorectes guyanensis;1,63E+05;1;1
Swartzia aptera;1,63E+05;1;1
Roupala thomesiana;1,62E+05;43;3
Hortia excelsa;1,62E+05;1;1
Vismia ramuliflora;1,62E+05;1;1
Licania piresii;1,60E+05;2;2
Machaerium brasiliense;1,60E+05;1;1
Ficus broadwayi;1,60E+05;2;2
Ocotea chrysophylla;1,58E+05;1;1
Syzygium zeylanicum;1,57E+05;1;1
Faramea stenopetala;1,57E+05;1;1
Piper bellidifolium;1,57E+05;1;1
Casearia oblongifolia;1,56E+05;1;1
Vochysia sabatieri;1,56E+05;2;1
Machaerium subrhombiforme;1,54E+05;1;1
Andira vermifuga;1,54E+05;3;1
Myrcia speciosa;1,53E+05;1;1
Sterculia guianensis;1,53E+05;1;1
Swartzia eriocarpa;1,53E+05;1;1
Siparuna macrotepala;1,53E+05;3;2
Casimirella rupestris;1,53E+05;2;1
Lacunaria sampaioi;1,53E+05;20;6
Licaria hirsuta;1,52E+05;1;1
Neea longipedunculata;1,52E+05;1;1
Qualea amoena;1,52E+05;1;1
Ouratea chrysopetala;1,52E+05;1;1
Trichilia silvatica;1,51E+05;1;1
Cordia ecalyculata;1,51E+05;2;2
Aralia soratensis;1,50E+05;2;1
Quararibea bilobata;1,49E+05;32;1
Caraipa racemosa;1,46E+05;3;2
Solanum lepidotum;1,45E+05;1;1
Pouteria rhynchocarpa;1,45E+05;1;1
Cybianthus longifolius;1,44E+05;1;1
Rudgea panurensis;1,44E+05;1;1
Vochysia laurifolia;1,44E+05;1;1
Acioa guianensis;1,43E+05;1;1
Solanum sessile;1,41E+05;1;1
Senna trolliiflora;1,40E+05;1;1
Trichilia obovata;1,40E+05;1;1
Lonchocarpus trifolius;1,38E+05;1;1
Calycogonium heterophyllum;1,36E+05;1;1
Tocoyena pittieri;1,35E+05;2;1
Qualea moriboomii;1,35E+05;1;1
Clusia platystigma;1,34E+05;1;1
Ouratea cerebroidea;1,34E+05;1;1
Miconia trianae;1,31E+05;1;1
Astrocaryum urostachys;1,31E+05;1;1
Eugenia oerstediana;1,31E+05;1;1
Amanoa neglecta;1,29E+05;1;1
Parapiptadenia rigida;1,29E+05;1;1
Faramea guianensis;1,28E+05;1;1
Calyptranthes concinna;1,28E+05;1;1
Cynometra cuneata;1,24E+05;1;1
Xylosma ciliatifolia;1,23E+05;1;1
Beilschmiedia hexanthera;1,20E+05;1;1
Styrax pohlii;1,20E+05;1;1
Aegiphila racemosa;1,20E+05;1;1
Rustia rubra;1,20E+05;1;1
Pentascyphus thyrsiflorus;1,19E+05;1;1
Aspidosperma centrale;1,19E+05;1;1
Guatteria venosa;1,18E+05;1;1
Vochysia eximia;1,17E+05;1;1
Faramea polytriadophora;1,17E+05;2;2
Tovomita fanshawei;1,16E+05;2;1
Senegalia rhytidocarpa;1,13E+05;1;1
Urera simplex;1,13E+05;1;1
Rhodostemonodaphne leptoclada;1,13E+05;1;1
Eschweilera longipedicellata;1,12E+05;1;1
Pachira cowanii;1,12E+05;1;1
Ocotea dispersa;1,12E+05;4;1
Guarea costata;1,07E+05;1;1
Ficus hartwegii;1,03E+05;1;1
Tocoyena formosa;1,02E+05;2;1
Miconia caudata;1,01E+05;1;1
Palicourea anceps;1,01E+05;1;1
Miconia plukenetii;9,97E+04;1;1
Paypayrola hulkiana;9,97E+04;1;1
Couepia scottmorii;9,93E+04;2;1
Swartzia obscura;9,81E+04;1;1
Theobroma canumanense;9,81E+04;1;1
Solanum appressum;9,68E+04;1;1
Satyria breviflora;9,57E+04;1;1
Posoqueria maxima;9,49E+04;1;1
Parathesis palaciosii;9,18E+04;2;1
Touroulia amazonica;8,89E+04;1;1
Inga adenophylla;8,67E+04;1;1
Xylopia macrantha;8,67E+04;1;1
Annona coriacea;8,60E+04;2;1
Calliandra hirsuta;8,42E+04;1;1
Randia genipifolia;8,30E+04;1;1
Ficus maroniensis;8,21E+04;1;1
Micropholis submarginalis;7,99E+04;1;1
Coussarea machadoana;7,82E+04;1;1
Margaritopsis chaenotricha;7,73E+04;1;1
Piptadenia buchtienii;7,51E+04;1;1
Eugenia magna;7,46E+04;1;1
Pouteria collina;7,41E+04;1;1
Couepia rankiniae;7,32E+04;1;1
Syzygium grande;7,32E+04;1;1
Faramea eurycarpa;7,14E+04;1;1
Piper longicaudatum;7,14E+04;1;1
Mezilaurus pyriflora;6,92E+04;1;1
Myrcia pyrifolia;6,92E+04;1;1
Cybianthus minutiflorus;6,77E+04;1;1
Elaeagia pastoensis;6,77E+04;1;1
Palicourea allenii;6,77E+04;1;1
Inga aliena;6,76E+04;1;1
Licaria exserta;6,76E+04;1;1
Palicourea flaviflora;6,76E+04;1;1
Parathesis amazonica;6,76E+04;1;1
Guatteria elongata;6,73E+04;1;1
Machaerium goudotii;6,51E+04;1;1
Maytenus communis;6,51E+04;1;1
Cybianthus grandifolius;6,35E+04;1;1
Piper secundum;6,15E+04;1;1
Campomanesia eugenioides;5,69E+04;1;1
Cordia glabrata;5,69E+04;1;1
Jacaranda cuspidifolia;5,69E+04;1;1
Kielmeyera rubriflora;5,69E+04;1;1
Cordia trichotoma;5,58E+04;2;1
Myrcianthes prodigiosa;5,20E+04;1;1
Lecythis pneumatophora;4,63E+04;1;1
Neocalyptrocalyx morii;4,61E+04;1;1
Ocotea rufovestita;4,61E+04;1;1
Sarcaulus wurdackii;4,59E+04;1;1
Swartzia haughtii;4,59E+04;1;1
Andira cujabensis;4,30E+04;1;1
Ouratea spectabilis;4,30E+04;1;1
Miconia grandiflora;4,23E+04;7;1
Magnolia ovata;4,20E+04;9;1
Faramea pedunculata;3,99E+04;1;1
Hirtella glandistipula;3,99E+04;1;1
Coussarea granvillei;3,90E+04;1;1
Hirtella sprucei;2,79E+04;1;1
Martiodendron mediterraneum;1,49E+04;6;1
Faramea quinqueflora;1,40E+04;3;1
Faramea phyllonomoides;9,33E+03;2;1
Lozania klugii;9,33E+03;2;1
Erythroxylum amplum;6,34E+03;2;2
Leonia occidentalis;4,67E+03;1;1
Solanum malletii;4,67E+03;1;1
Vasconcellea microcarpa;4,67E+03;1;1
