Species;population;N.ind;N.plots
Sapium laurifolium;19599866,7088357;54;28
Matisia lomensis;19555362,502798;101;22
Leptobalanus sclerophyllus;19505219,853763;39;26
Hebepetalum neblinae;19477836,6603672;31;12
Licania ovalifolia;19473918,3443884;84;34
Cordia fallax;19472962,0281035;31;15
Hirtella obidensis;19446519,68416;105;37
Pterygota amazonica;19445652,2623344;63;22
Trattinnickia peruviana;19436509,3705984;64;46
Tovomitidium speciosum;19411950,4268652;152;45
Remijia ulei;19410420,0408793;36;7
Vochysia surinamensis;19262848,9601735;64;17
Annona edulis;19254735,8206253;81;39
Remijia pacimonica;19248709,3732281;29;7
Xylopia cuspidata;19196542,544471;59;12
Tabernaemontana muricata;19131158,049575;193;33
Duroia maguirei;19098228,3724997;32;13
Guianodendron praeclarum;19067176,8206627;77;9
Inga velutina;19049008,1265514;74;43
Herrania mariae;18996008,8391224;48;13
Aniba rosiodora;18983211,5665527;65;40
Ouratea castaneifolia;18983046,4682187;79;36
Naucleopsis macrophylla;18978052,1132175;55;31
Trattinnickia demerarae;18970676,8529914;79;33
Duroia longiflora;18964703,8011427;132;46
Dimorphandra parviflora;18963681,3143891;66;31
Moquilea macrocarpa;18911632,4846745;50;28
Parahancornia negroensis;18895761,0461671;37;5
Sloanea spathulata;18815774,889205;85;25
Inga acicularis;18763960,3008666;55;26
Coccoloba ovata;18746071,101608;31;9
Duguetia cauliflora;18731855,6253228;47;35
Dendropanax tessmannii;18705457,2676569;28;6
Syagrus orinocensis;18682363,3691205;27;4
Swartzia myrtifolia;18600328,066425;72;31
Miconia ceramicarpa;18585674,9536386;311;13
Couratari oblongifolia;18557031,16607;92;45
Licania majuscula;18527901,8750201;109;39
Dimorphandra conjugata;18508775,9833231;52;1
Pouteria speciosa;18504154,151947;123;16
Alseis reticulata;18489871,7375052;27;4
Ilex affinis;18473173,8818511;17;5
Cariniana ianeirensis;18439189,49802;26;6
Licania parvifructa;18373833,2669607;55;19
Matisia idroboi;18364262,24572;72;17
Cyrillopsis paraensis;18359836,5798208;71;30
Ormosia nobilis;18355582,3296637;41;30
Centrolobium paraense;18324743,7983857;37;10
Cordia lutea;18323340,3121714;41;9
Myrcia rufipila;18315395,6007241;25;18
Endlicheria bracteata;18284108,6615944;41;26
Byrsonima spicata;18260248,7401962;40;8
Sterculia killipiana;18248685,8026721;45;21
Ocotea pauciflora;18237075,260162;40;16
Onychopetalum periquino;18223754,2763118;24;14
Virola loretensis;18218023,5911811;51;19
Inga chrysantha;18209801,2927957;17;12
Perebea rubra;18175758,7531919;29;22
Couratari tauari;18160828,0663757;70;36
Martiodendron parviflorum;18078991,3704176;53;31
Pouteria pachyphylla;18060691,7699466;31;6
Parkia gigantocarpa;18034554,9815588;36;28
Nectandra reticulata;18030668,5910671;42;23
Coccoloba latifolia;18007160,4189141;59;24
Duckeodendron cestroides;17962622,5439653;106;67
Banara guianensis;17913844,1968576;61;33
Elaeoluma nuda;17862015,6290146;64;37
Matayba scrobiculata;17851682,3701849;54;25
Unonopsis spectabilis;17847573,2397292;56;28
Neea amplifolia;17839850,6907216;40;5
Jacaranda glabra;17826651,6920585;45;8
Aspidosperma sandwithianum;17799640,5462809;40;31
Ormosia coarctata;17738894,1540624;40;19
Myrcia paivae;17711724,1099204;102;44
Pourouma cuspidata;17695204,1169873;29;19
Pouteria aubrevillei;17613418,5354767;61;35
Graffenrieda intermedia;17612860,7422125;19;2
Alseis microcarpa;17596028,1586564;53;21
Abarema auriculata;17585978,6996142;76;27
Inga kursarii;17583495,4543243;155;30
Crudia tomentosa;17555419,7208946;17;7
Ladenbergia oblongifolia;17541916,1661042;50;20
Inga pruriens;17531997,8558856;43;28
Parahancornia amara;17515603,4900496;133;4
Abarema cochleata;17504759,4320381;54;32
Colubrina glandulosa;17490295,9847358;21;11
Xylopia cayennensis;17430380,3641641;131;34
Faramea anisocalyx;17421413,3240067;44;28
Pera coccinea;17386975,1229556;48;13
Henriettea granulata;17355208,4211121;22;4
Xylopia nervosa;17306580,0408935;39;14
Licania discolor;17296374,4309591;44;26
Vochysia glaberrima;17272265,0293405;30;4
Hymenaea reticulata;17258861,3073964;55;33
Inga micradenia;17243148,7122891;42;8
Hymenaea martiana;17229548,3947464;30;1
Ocotea subterminalis;17221909,7773338;101;47
Lecythis gracieana;17210908,0570603;79;50
Vismia latifolia;17206093,4090408;193;45
Naucleopsis pseudonaga;17150264,0014137;47;20
Diospyros dalyom;17138702,7987438;19;1
Miconia trinervia;17115224,1020851;46;21
Pausandra martinii;17106555,436929;52;15
Miconia dolichorrhyncha;17087510,5788984;73;29
Zygia longifolia;17018384,9730597;56;10
Ficus obtusiuscula;16982523,9149356;60;4
Pterocarpus acapulcensis;16973658,5462684;29;7
Gustavia acuminata;16951943,7775363;17;2
Pagamea macrophylla;16885051,6088685;64;14
Platymiscium filipes;16884852,0932004;152;39
Cariniana estrellensis;16863813,6958555;25;16
Licaria pachycarpa;16848476,0641482;57;35
Stachyarrhena spicata;16843646,6616011;64;16
Endlicheria williamsii;16837022,6697891;41;18
Monteverdia floribunda;16808062,3142486;47;20
Terminalia aubletii;16784896,6424507;51;28
Ecclinusa bullata;16775707,707039;28;8
Tovomita weddelliana;16753205,7057929;59;21
Eugenia gomesiana;16750700,9807508;33;13
Protium rhynchophyllum;16747771,3188575;69;11
Picramnia nuriensis;16737497,2010781;51;3
Uleanthus erythrinoides;16717305,7694286;13;4
Tovomita brasiliensis;16648776,1398665;66;25
Qualea multiflora;16622820,8087645;105;16
Tapura capitulifera;16567500,0983556;171;38
Allophylus amazonicus;16566100,7745347;53;23
Ocotea rubrinervis;16537478,9389598;136;34
Eschweilera integrifolia;16486578,0935278;25;3
Coccoloba excelsa;16462219,3643325;28;17
Callisthene fasciculata;16437632,4976734;38;5
Handroanthus chrysanthus;16434494,5939165;34;15
Byrsonima poeppigiana;16409063,4301462;35;27
Swartzia macrocarpa;16374814,3394273;36;7
Licania sandwithii;16333092,4747642;91;43
Ruizterania esmeraldae;16330920,7706555;48;6
Vitex stahelii;16329718,7150419;55;11
Ormosia lignivalvis;16274086,5588622;43;9
Duroia paraensis;16173997,9098757;20;6
Ficus obtusifolia;16153294,0332225;31;20
Protium carolense;16113708,9408266;25;7
Erythrina ulei;16019791,3078613;34;11
Macrosamanea pubiramea;15987576,3541397;130;6
Ciliosemina pedunculata;15961021,2234984;55;12
Leptobalanus cardiophyllus;15956567,2833524;25;11
Diospyros dichroa;15953001,2600439;77;17
Pouteria glauca;15952468,2038374;41;24
Tovomita longifolia;15918144,3630259;96;30
Pisonia zapallo;15913634,3045334;21;2
Chlorocardium venenosum;15891695,7368074;37;18
Tovomita hopkinsii;15880966,0778104;34;26
Miconia triplinervis;15870977,4227589;52;13
Capparidastrum osmanthum;15864674,0990412;87;31
Nectandra globosa;15850241,791686;45;17
Lecointea peruviana;15846263,1934605;43;24
Matayba oligandra;15843082,1819033;353;41
Guatteria ramiflora;15795123,6982842;50;26
Tachigali rigida;15778107,7450878;23;6
Protium klugii;15733135,057641;40;27
Mezilaurus mahuba;15717657,7267413;133;39
Diospyros cayennensis;15712886,4127289;80;32
Xylopia crinita;15698395,9331919;64;38
Mouriri ficoides;15688679,0543907;27;17
Mouriri brevipes;15654458,9870451;31;5
Duroia aquatica;15643262,276535;100;46
Triplaris dugandii;15606749,5464596;25;13
Vochysia maxima;15602278,3772595;45;16
Byrsonima stipulina;15570785,6203184;50;14
Vochysia splendens;15548282,9087091;33;9
Licaria crassifolia;15524932,8089352;47;26
Mabea anadena;15513790,0138287;46;3
Byrsonima putumayensis;15512293,1082947;52;17
Virola kwatae;15481778,0125004;68;26
Diospyros sericea;15438713,735079;39;18
Cupania latifolia;15414663,1502974;41;22
Lacistema pubescens;15386222,4016481;49;11
Myrcia deflexa;15371328,0545731;44;22
Eugenia exaltata;15360366,9119197;66;24
Coutarea hexandra;15341398,1863008;60;9
Grias peruviana;15328336,4591275;41;9
Eugenia cuspidifolia;15321424,9625137;41;35
Talisia mollis;15313279,2361604;75;28
Calyptranthes nigrescens;15293029,3305811;84;7
Byrsonima duckeana;15270199,4957104;50;32
Damburneya purpurea;15238707,9677146;30;11
Ocotea neesiana;15230059,668222;59;12
Eugenia citrifolia;15187722,229677;59;34
Rhodostemonodaphne praeclara;15158289,1368762;86;47
Bocageopsis mattogrossensis;15132491,7650263;41;10
Ormosia flava;15131594,6181613;51;41
Machaerium nyctitans;15121151,5650098;74;6
Carapa vasquezii;15119764,346227;25;8
Protium calanense;15100978,6763041;36;10
Holocalyx balansae;15084030,7189038;6;4
Ambelania duckei;15078999,3756744;59;20
Neea parviflora;15075581,2422871;48;25
Licania coriacea;15073967,0875801;54;30
Ocotea fasciculata;15031333,7001202;201;33
Dimorphandra macrostachya;15026877,5274897;30;12
Faramea occidentalis;15016364,3135253;29;19
Dipteryx ferrea;14989196,1322755;11;4
Calyptranthes fasciculata;14982922,4660165;28;10
Eugenia ligustrina;14976047,4191539;28;6
Tabernaemontana undulata;14970108,0730682;29;16
Coccoloba lehmannii;14953884,6247736;52;28
Licania irwinii;14940016,910844;172;11
Couratari longipedicellata;14938903,6714549;133;34
Aiouea myristicoides;14929531,6564171;191;48
Alseis floribunda;14929064,647883;26;5
Calyptranthes densiflora;14916916,9862762;44;15
Andira multistipula;14914006,2917004;33;23
Parinari occidentalis;14896995,8570155;36;21
Macrosamanea duckei;14873296,4349664;31;3
Terminalia pulcherrima;14854309,36666;23;10
Phyllostylon rhamnoides;14842863,4700205;159;3
Guarea ecuadoriensis;14841897,51735;43;27
Cassipourea peruviana;14839323,0587617;40;27
Casearia mariquitensis;14837210,3790711;61;18
Ocotea tabacifolia;14810446,8779126;23;17
Vochysia tomentosa;14789199,5494351;49;17
Mezilaurus lindaviana;14774850,716572;141;24
Cordia toqueve;14771838,9985343;45;24
Erythroxylum kapplerianum;14754022,2954871;24;13
Phytelephas tenuicaulis;14751784,9690136;52;12
Abarema leucophylla;14733096,042343;32;13
Trophis racemosa;14730602,2140375;26;8
Chrysophyllum eximium;14708880,5587265;101;26
Micropholis obscura;14695799,0676617;130;50
Thyrsodium puberulum;14693213,4310722;90;41
Inga longiflora;14686302,7497707;36;12
Protium calendulinum;14670229,2478918;31;15
Virola guggenheimii;14665515,8251899;17;14
Inga rusbyi;14639342,7865322;57;23
Erythroxylum macrophyllum;14635803,3097117;56;32
Copaifera pubiflora;14617435,0739934;33;8
Eugenia ferreiraeana;14601592,2573868;22;4
Elizabetha duckei;14568964,8689009;20;12
Tachigali odoratissima;14525569,6147562;19;6
Lacmellea floribunda;14485466,329478;37;19
Raphia taedigera;14473073,6679684;74;6
Sacoglottis amazonica;14439370,5310581;48;22
Miconia myriantha;14408458,8054691;28;10
Byrsonima arthropoda;14378030,4317007;46;27
Vismia gracilis;14369588,1609522;20;16
Oxandra leucodermis;14365144,7878861;25;2
Cecropia pachystachya;14283446,9762276;97;7
Eriotheca longitubulosa;14234351,8314042;57;36
Inga ciliata;14221000,5337158;75;25
Piptadenia gonoacantha;14195451,3703927;34;9
Chrysophyllum colombianum;14177474,5073264;55;20
Diospyros manausensis;14167087,6342894;20;5
Vitex duckei;14155380,4741174;45;11
Centronia laurifolia;14143143,3319751;61;2
Micrandra rossiana;14123154,0614361;41;13
Licania gracilipes;14094486,8144408;51;20
Macrolobium brevense;14077814,5877726;42;9
Miconia phanerostila;14064775,4470483;113;40
Pouteria franciscana;14062948,0370598;42;10
Talisia guianensis;14045779,4642841;183;26
Bothriospora corymbosa;13970930,3507264;27;10
Brosimum gaudichaudii;13945386,2003082;19;10
Conceveiba tristigmata;13915747,7201183;39;5
Sterigmapetalum colombianum;13913013,5755723;80;9
Lecythis parvifructa;13877891,0172946;38;24
Couepia latifolia;13865239,4740272;36;21
Eugenia egensis;13859785,2162623;45;25
Apeiba macropetala;13853821,2946562;35;10
Tapura coriacea;13849088,6437722;32;26
Zeyheria tuberculosa;13836355,2387554;18;3
Rinorea amapensis;13830312,0147163;26;20
Xylopia multiflora;13791896,1745077;32;17
Casearia spinescens;13785035,5053017;31;8
Dimorphandra pennigera;13782524,3537277;38;13
Pouteria latianthera;13757465,8456279;15;12
Annona insignis;13737703,3202534;11;4
Eugenia anastomosans;13737536,1802153;34;23
Ocotea costulata;13734043,7180358;37;20
Copaifera paupera;13720165,1129779;17;7
Helianthostylis steyermarkii;13660890,7896057;23;8
Endlicheria levelii;13651599,12611;66;5
Pera tomentosa;13647841,3099157;30;14
Dipteryx punctata;13641181,1223726;65;47
Adenocalymma cladotrichum;13613637,4985804;25;13
Eugenia marowynensis;13602614,245837;24;10
Endlicheria klugii;13586417,1322279;30;18
Cassia rubriflora;13577758,3159986;31;23
Macrolobium campestre;13561060,4237735;32;10
Elizabetha speciosa;13557898,6366437;30;14
Qualea brevipedicellata;13541677,6738532;23;7
Sorocea duckei;13530389,6696713;44;17
Stryphnodendron microstachyum;13527706,24229;32;23
Qualea dinizii;13517771,074535;43;21
Pera benensis;13503436,8303578;31;21
Toulicia elliptica;13477729,6431551;34;5
Ryania speciosa;13476000,1755576;30;16
Duguetia neglecta;13474854,9960384;69;21
Ficus killipii;13457931,2036275;44;22
Lueheopsis schultesii;13432998,6100295;19;11
Nealchornea stipitata;13391559,5970919;32;10
Duroia prancei;13386487,9160202;172;12
Alchornea latifolia;13373067,8828248;54;13
Matisia intricata;13354953,7562222;34;16
Coussapoa ovalifolia;13337756,3437764;33;24
Guarea glabra;13323349,6743193;45;26
Xylosma benthamii;13315666,2613804;24;18
Byrsonima crassifolia;13296853,6147987;32;19
Ocotea tessmannii;13268098,680058;61;28
Hymenolobium nitidum;13234844,421395;130;32
Theobroma bicolor;13231577,2116394;11;4
Myrcia argentigemma;13213504,6556155;20;2
Schefflera confusa;13203460,4418738;22;9
Klarobelia inundata;13144108,8553438;11;7
Talisia hemidasya;13138112,7821184;24;6
Micropholis porphyrocarpa;13128071,1503107;130;35
Inga psittacorum;13122743,5596542;25;15
Inga densiflora;13097725,1568362;32;18
Myrcia aliena;13085421,3272985;26;19
Annona amazonica;13082243,751385;19;16
Copaifera guyanensis;13081292,7240822;26;9
Matisia huallagensis;13073500,5026238;73;20
Pleurothyrium vasquezii;13070839,3503419;28;24
Swartzia sericea;13032690,686619;20;8
Cathedra paraensis;13009414,5811059;18;4
Endlicheria pyriformis;12992315,0925326;20;12
Lacmellea foxii;12981910,3237444;29;9
Couepia subcordata;12956885,7864004;29;10
Chimarrhis hookeri;12956212,6533633;42;23
Sloanea gladysiae;12928259,9348472;31;19
Rauia subtruncata;12917562,2185232;18;2
Vochysia citrifolia;12906073,1788626;13;6
Trattinnickia aspera;12904448,1006722;46;24
Eschweilera piresii;12884834,0097991;55;17
Handroanthus obscurus;12880003,8079883;27;13
Celtis iguanaea;12870370,1839036;22;6
Henriettea stellaris;12850445,2775641;20;7
Aniba firmula;12847311,8278732;65;36
Xylopia peruviana;12843624,7486608;67;10
Copaifera officinalis;12833239,5501514;19;5
Guarea cristata;12828534,81026;30;16
Duroia hirsuta;12827308,9409216;40;19
Miconia dichrophylla;12826524,3342252;68;23
Myrcia sylvatica;12800258,2818608;47;22
Thyrsodium guianense;12794508,5644193;122;40
Picramnia latifolia;12769306,5981313;29;18
Tovomita laurina;12755963,0457739;24;5
Ochthocosmus barrae;12746933,3469567;30;4
Inga leptocarpa;12721233,3918223;31;19
Calatola microcarpa;12704603,5069277;31;14
Lonchocarpus seorsus;12700332,4392124;114;24
Miconia egensis;12688057,5905701;66;10
Talisia obovata;12679210,5013879;38;5
Micropholis cayennensis;12671651,7388791;82;27
Ilex guianensis;12616610,0769543;26;6
Trattinnickia boliviana;12609217,8739722;124;36
Acioa dolichopoda;12595118,4907666;21;14
Miconia phaeophylla;12591472,3631108;31;18
Ocotea tomentella;12576766,2520228;77;40
Lacunaria macrostachya;12575791,5416571;40;25
Vantanea peruviana;12571465,3548459;39;18
Ficus coerulescens;12569500,9120818;24;11
Ocotea nitida;12550869,7705654;55;22
Monteverdia amazonica;12547898,1060428;36;23
Endlicheria verticillata;12528340,7992761;25;14
Vantanea spichigeri;12510660,1434278;32;11
Ophiocaryon manausense;12510185,2531355;35;18
Chrysochlamys ulei;12509181,6500129;88;17
Myrcia servata;12495885,415038;29;18
Microdesmia arborea;12486187,5399415;23;9
Triplaris setosa;12478213,4561944;37;5
Macrolobium arenarium;12470764,0472817;58;13
Nectandra acutifolia;12456191,1385745;38;6
Endlicheria citriodora;12448997,4354037;38;16
Licania polita;12438876,616177;18;7
Aniba hypoglauca;12426429,8080965;59;19
Pouteria singularis;12414653,190386;75;28
Pouteria crassiflora;12400501,4871079;212;41
Eschweilera nana;12392108,8730338;27;3
Ticorea longiflora;12379074,6902624;31;8
Cariniana legalis;12373174,7322221;7;4
Ficus nymphaeifolia;12334638,4660155;45;31
Bellucia pentamera;12334506,6738837;31;17
Picramnia juniniana;12321528,4200155;16;10
Nectandra membranacea;12291157,7020475;75;21
Pouteria plicata;12285395,9670832;35;6
Moquilea subarachnophylla;12270149,4798275;37;12
Miconia prasina;12269191,2194764;77;21
Laplacea fruticosa;12264809,9896428;32;20
Oxandra krukoffii;12256449,676928;39;16
Varronia polycephala;12246225,5816243;16;10
Pourouma myrmecophila;12187552,5550898;53;21
Hylocarpa heterocarpa;12173097,5128519;16;2
Urera baccifera;12166050,7960317;14;11
Coccoloba striata;12164129,4122866;20;9
Mouriri nervosa;12159636,1477708;40;23
Casearia combaymensis;12120714,5390767;73;47
Faramea multiflora;12113835,6986351;48;20
Naucleopsis riparia;12091177,0976556;34;20
Cupania hirsuta;12088282,5935944;45;22
Albizia niopoides;12078988,18411;37;16
Protium cuneatum;12069701,9056564;45;14
Byrsonima intermedia;12069516,3192597;86;3
Protium carnosum;12052761,6164968;28;13
Monteverdia ebenifolia;12043284,489198;48;16
Limadendron amazonicum;11996069,459713;29;11
Trichilia tuberculata;11973286,7621928;41;21
Ouratea coccinea;11968936,8929111;13;10
Mouriri cauliflora;11956232,7215471;25;15
Pouteria surumuensis;11937324,9298447;18;6
Miconia napoana;11935873,0687035;53;23
Siparuna sarmentosa;11925471,4998712;10;6
Protium reticulatum;11914007,01383;9;4
Geoffroea spinosa;11908086,9038639;50;1
Eugenia wentii;11876759,7922929;35;14
Phragmotheca mammosa;11836532,6980089;35;18
Isertia longifolia;11786581,2340703;51;17
Tapura singularis;11769614,2900695;92;29
Conostegia cuatrecasii;11758810,4968672;8;2
Trichilia micropetala;11754971,3733296;23;12
Swartzia gracilis;11723643,8752029;20;8
Hymenolobium velutinum;11707102,2661505;24;18
Hirtella davisii;11674332,2828459;34;10
Mollinedia killipii;11663615,5007767;43;17
Loxopterygium sagotii;11659138,7441801;42;17
Hirtella pilosissima;11645875,1803487;27;19
Swartzia dipetala;11628702,2286203;6;4
Sorocea sprucei;11624826,1558586;36;12
Lacmellea lactescens;11602472,6330321;50;27
Croton draconoides;11598412,0296044;25;11
Lecythis simiorum;11565265,4180716;54;36
Nectandra acuminata;11545228,9795496;20;13
Piptadenia pteroclada;11538255,083948;32;17
Lonchocarpus imatacensis;11494377,8171611;50;15
Aspidosperma tomentosum;11474810,3547024;18;3
Neea boliviana;11456235,0452872;14;2
