"species";"population";"N.ind";"N.plots";"pop.sd"
"Pachira_obovata";675452,4562454;1;1;626223,885426552
"Schizocalyx_obovatus";672360,1529496;2;2;473445,898725718
"Ficus_pakkensis";672111,3699612;1;1;637134,017739682
"Annona_prevostiae";670560,3261727;8;6;308809,337791896
"Rhodostemonodaphne_saulensis";670351,60174;2;1;669186,2749609
"Duguetia_latifolia";669828,906205201;1;1;613838,131740871
"Rhodostemonodaphne_elephantopus";669820,904286999;3;3;407130,177146102
"Marila_pluricostata";669752,603184399;2;2;498164,305406519
"Carapichea_ligularis";667278,4174822;1;1;626636,155209425
"Retiniphyllum_concolor";666156,6060534;1;1;652748,909018332
"Solanum_kioniotrichum";665977,7315746;1;1;669045,0232496
"Licaria_debilis";665533,627043801;1;1;615647,903679748
"Cybianthus_spichigeri";664747,8123658;1;1;643836,131794931
"Vitex_capitata";663292,8922898;1;1;622887,292694271
"Rudgea_crassiloba";661509,9559588;1;1;663134,661146189
"Inga_ornata";659881,637982601;2;2;466366,938131409
"Hirtella_araguariensis";658522,611849801;3;3;399565,747742445
"Bactris_riparia";658269,0989232;2;1;674900,205369978
"Tetrameranthus_globuliferus";656932,7181054;4;3;395498,586853013
"Pseudoxandra_lucida";655967,4700762;1;1;649052,975232155
"Protium_calanense";654038,8195048;1;1;682543,010907112
"Eugenia_ferreiraeana";653903,835384201;2;2;485683,178923836
"Palicourea_grandiflora";652293,929202199;1;1;624895,450369973
"Eugenia_multirimosa";651057,3047176;3;2;481189,122830788
"Sideroxylon_obtusifolium";651035,301352;5;1;649527,841610126
"Zapoteca_amazonica";647345,3370874;2;2;442875,773297161
"Inga_ricardorum";644307,7565192;1;1;624607,592837632
"Elaeagia_utilis";643821,1348968;1;1;624943,198795083
"Diospyros_inconstans";640527,9414538;1;1;632313,231643857
"Nectandra_reflexa";640212,7407072;1;1;624992,518502845
"Euplassa_occidentalis";640042,9872414;2;2;455230,957187361
"Rauvolfia_andina";638405,9730662;3;3;361514,633161567
"Miconia_quadrialata";638162,0186974;2;1;636346,487998075
"Coussarea_amplifolia";636915,90417422;2;2;563078,034916452
"Ouratea_kananariensis";636662,5818676;2;1;644747,950303812
"Nectandra_maynensis";636643,920723;2;2;452702,080888795
"Anacardium_amapaense";634347,932379;2;1;617108,733356242
"Pleurothyrium_glabrifolium";633370,558209801;2;2;462490,347853714
"Zygia_heteroneura";633130,5740592;4;3;365156,339434906
"Terminalia_lucida";631320,1934622;2;2;420637,358893927
"Miconia_rimachii";630004,4418612;1;1;577536,592812093
"Schefflera_distractiflora";629730,824468;1;1;592694,990922177
"Luehea_seemannii";627616,4993954;1;1;677817,395178877
"Mollinedia_liesneri";625792,8503386;1;1;645627,501358479
"Cremastosperma_longicuspe";624401,6304178;1;1;642460,724744775
"Ocotea_lenitae";621141,385508;2;1;649086,366987724
"Pouteria_capacifolia";610221,0549832;4;1;593078,244910346
"Bauhinia_cinnamomea";609304,3973798;3;2;510319,968560213
"Hirtella_macrosepala";608859,303582801;2;2;483876,6611124
"Micropholis_humboldtiana";607927,125796;1;1;579805,39120188
"Aiphanes_horrida";605056,4125438;1;1;618288,246056419
"Campomanesia_speciosa";604189,3017788;1;1;546538,801279968
"Aniba_bracteata";604122,0632256;1;1;603736,097663371
"Talisia_japurensis";601143,8941484;1;1;577874,975659021
"Pouteria_sclerocarpa";601103,9212816;2;2;424741,959868388
"Lafoensia_acuminata";600543,609137;3;1;655000,583611091
"Ocotea_amplissima";599979,558457599;1;1;573103,692574002
"Tetrameranthus_pachycarpus";598556,2576716;4;1;595455,092857294
"Guettarda_viburnoides";597063,9583888;2;2;421045,291407822
"Ruagea_insignis";595181,7774732;3;3;355963,27572874
"Endlicheria_arunciflora";592616,2607642;1;1;593001,574327852
"Pouteria_sapota";592603,2751006;2;1;565296,615574542
"Cymbopetalum_brasiliense";591219,49230608;3;2;551348,203583748
"Terminalia_triflora";588588,2646702;4;1;538722,188069172
"Inga_calantha";587189,1406696;2;2;431041,596788489
"Euterpe_edulis";584866,1239622;1;1;567071,691444369
"Marlierea_macrophylla";584285,4621756;2;1;584872,026070713
"Sloanea_pubiflora";582563,1374516;1;1;567721,64380746
"Sterculia_stipulifera";581286,320883001;1;1;555926,305102335
"Conceveiba_hostmannii";579335,8981116;1;1;584206,930051062
"Ryania_spruceana";578369,516282;1;1;578283,172556561
"Hirtella_paniculata";578120,0134236;1;1;542233,584792504
"Eugenia_latifolia";576593,12381428;5;4;368993,683532945
"Rauia_resinosa";575448,958179999;1;1;549239,606994342
"Pouteria_grandiflora";574673,495554799;2;2;408033,878017499
"Miconia_comptifolia";573597,662776;1;1;564278,885776628
"Miconia_abbreviata";569976,217716;2;2;418008,705123689
"Neea_virens";569480,3342964;1;1;529524,36686109
"Brosimum_multinervium";568624,541412;1;1;576457,219020757
"Ruprechtia_apetala";568559,0155726;4;1;544307,565525319
"Eugenia_tetrasticha";568413,215118399;2;2;399930,952970102
"Licania_trigonioides";567466,143077;1;1;552684,794211116
"Schinopsis_brasiliensis";565138,7257306;3;2;389198,884826022
"Solanum_leucocarpon";561549,6863408;1;1;576215,773356306
"Aegiphila_verticillata";557771,4262522;2;1;533531,827687473
"Ocotea_adenotrachelium";554426,0933368;1;1;542374,027974602
"Calyptranthes_plicata";554398,2321348;1;1;507611,926754341
"Myrcia_subsericea";554350,429615399;2;2;396507,119688409
"Ilex_guianensis";553560,475717199;1;1;546489,894654904
"Solanum_rugosum";552162,214033;1;1;557903,383245731
"Heisteria_huberiana";551937,7755334;2;1;525791,822467655
"Ouratea_aromatica";551646,779615199;3;2;382363,984795823
"Hirtella_conduplicata";551538,1521494;2;2;387492,429520965
"Nectandra_maguireana";547512,5690844;2;1;534700,819461237
"Cordia_gracilipes";545156,6802112;2;1;531865,393721037
"Moquilea_tambopatensis";544560,8088242;2;1;529154,535356762
"Leptolobium_dasycarpum";541506,7174082;2;1;533610,994067728
"Hirtella_silicea";536535,423533;2;1;517133,977820001
"Trigynaea_cinnamomea";536526,2590892;1;1;579942,953502824
"Rudgea_obesiflora";533947,4886176;1;1;586709,096278536
"Rudgea_sclerocalyx";533915,1841236;2;2;357230,929603181
"Matisia_lecythicarpa";533151,9734826;1;1;518603,271817138
"Macrosamanea_amplissima";532471,1275596;1;1;520314,033116217
"Henriettea_ramiflora";532088,8086576;1;1;512468,546876565
"Eschweilera_praeclara";528231,559146599;2;1;530194,046848387
"Steinbachiella_leptoclada";528226,2666202;1;1;523411,910526184
"Qualea_impexa";527527,4120062;1;1;539880,336942024
"Styrax_macrophyllus";527211,3431478;1;1;518295,050841826
"Miconia_amazonica";524811,8359784;1;1;527050,980802854
"Cordiera_elliptica";523482,9211492;2;1;590827,239706697
"Tachigali_vaupesiana";522916,0216692;1;1;532414,222283417
"Cordia_ecalyculata";520640,0880728;2;2;369582,992095789
"Trichilia_hirta";520026,333956;2;2;351351,174448001
"Albizia_carbonaria";518432,777684;1;1;540213,400181993
"Erythroxylum_subrotundum";517709,3030226;4;1;517345,089019539
"Marila_grandiflora";517437,48885054;5;2;429637,66980196
"Neoptychocarpus_apodanthus";514421,6117432;2;2;362566,593694659
"Inga_longipes";513460,0053086;1;1;541115,816553619
"Allophylus_mollis";512312,2347808;2;2;354774,037607915
"Swartzia_calva";509841,845403;1;1;500515,871293403
"Ocotea_dispersa";508871,5840502;5;1;569695,139445752
"Duroia_martiniana";508210,5649044;1;1;526810,413369944
"Eugenia_atroracemosa";508038,5048964;1;1;500429,27890577
"Hydrangea_preslii";504723,4633794;2;1;505132,187549819
"Allophylus_edulis";504710,16264;2;1;519579,390522529
"Lonchocarpus_macrophyllus";504383,0435896;1;1;474513,396412716
"Dilodendron_elegans";503932,9487896;2;2;375749,876746794
"Prockia_crucis";503147,2870376;2;2;352835,821752863
"Duguetia_pauciflora";498468,7245514;2;1;454108,030277962
"Myrcia_dichasialis";497042,884279;1;1;518154,178363939
"Byrsonima_krukoffii";496691,7580142;1;1;503847,962243698
"Chrysophyllum_parvulum";494557,2092244;1;1;520383,334185403
"Eriotheca_loretensis";493163,0563306;1;1;462428,973777868
"Ocotea_nectandrifolia";492148,6605212;1;1;483626,611739154
"Eugenia_yasuniana";489388,1952074;3;3;275533,971844405
"Pouteria_tarumanensis";488397,7748414;2;2;345953,680845848
"Eugenia_producta";488223,8567376;1;1;510947,652743804
"Cheiloclinium_belizense";487712,2867168;1;1;512119,650153394
"Mezilaurus_introrsa";484056,6707006;1;1;457259,397214496
"Guatteria_pannosa";481488,4512906;1;1;464869,702788131
"Guatteria_pittieri";479985,294474;1;1;464820,966944974
"Guarea_fistulosa";474494,4772532;3;2;352265,692209499
"Rauvolfia_macrantha";473803,6853422;2;2;340705,95174796
"Ochthocosmus_berryi";472406,2750384;1;1;474621,798729228
"Luehea_alternifolia";471578,5953826;1;1;456383,528346434
"Henriettea_multiflora";469927,7843986;1;1;457414,514231612
"Allophylus_robustus";467475,1839162;2;2;323977,48080759
"Annona_insignis";466876,8350792;1;1;471128,45420235
"Inga_megaphylla";464580,4539628;1;1;437191,128032771
"Colubrina_spinosa";463289,39183648;2;2;369757,09380375
"Eriotheca_crassa";462456,506247799;14;2;332011,65974755
"Annona_centrantha";461554,302536;2;2;324037,389636802
"Annona_jucunda";461347,3228562;1;1;415599,100625623
"Siparuna_thecaphora";461296,9262306;2;2;323032,673950082
"Pseudoxandra_atrata";461215,1640854;1;1;451955,722794934
"Pourouma_saulensis";457431,314234;2;2;322894,763275515
"Machaerium_brasiliense";452747,191432;1;1;409687,447009705
"Miconia_sellowiana";452579,240493;1;1;481900,078053921
"Luetzelburgia_praecox";451831,4743214;6;1;534882,094916733
"Cryptocarya_guianensis";450922,962166001;1;1;438455,433536515
"Miconia_pterocaulon";450630,3251024;2;2;345061,44348013
"Dimorphandra_caudata";448526,8625342;2;1;422853,102512507
"Citharexylum_reticulatum";447821,5595144;2;1;457513,6992913
"Unonopsis_peruviana";446911,3697106;1;1;470697,252817202
"Sapium_argutum";445304,3841112;1;1;469622,5803507
"Hevea_camargoana";444009,9406566;2;1;439150,531273035
"Castilla_elastica";442149,4775352;2;2;322601,452332457
"Pogonopus_tubulosus";441507,2138514;1;1;451082,963408915
"Erythroxylum_vasquezii";439433,6595366;1;1;435875,435257299
"Vochysia_laurifolia";438504,8526224;1;1;425494,893167883
"Palicourea_roseocremea";436997,953193;1;1;446382,89648712
"Eugenia_galalonensis";436057,7046336;2;2;303606,07650231
"Schoepfia_tepuiensis";435767,3640018;1;1;451693,877128908
"Chomelia_spinosa";434702,6272484;2;2;316494,663889598
"Stryphnodendron_polyphyllum";434218,7279806;1;1;422239,253482453
"Ocotea_chrysophylla";431250,202485;1;1;420818,481960314
"Licaria_deltoidea";430766,6025032;1;1;456544,358766944
"Ternstroemia_asymmetrica";430736,1619158;1;1;453026,077502222
"Browneopsis_disepala";428206,906232;1;1;418985,501687599
"Tetrameranthus_umbellatus";427348,2266062;1;1;402474,116361224
"Salacia_solimoesensis";425408,5195884;1;1;416530,98423497
"Duguetia_ulei";425298,5573542;1;1;463273,395873464
"Abarema_macradenia";423988,2526062;1;1;413998,109355529
"Mouriri_longifolia";423874,9716838;1;1;430849,318654204
"Cybianthus_cuatrecasasii";423481,6031452;1;1;428901,820645849
"Condaminea_corymbosa";422581,1552526;1;1;433717,748898223
"Picramnia_ciliata";421410,3118792;1;1;441529,886225312
"Licaria_hirsuta";420906,0943218;1;1;417049,377315986
"Cybianthus_vasquezii";420408,6462886;1;1;409305,755738151
"Siparuna_aspera";419910,4688084;1;1;419078,426837799
"Licania_cyathodes";418827,2997374;2;1;436085,979004827
"Rhabdodendron_macrophyllum";418681,5126178;1;1;442616,239847195
"Mollinedia_tomentosa";417442,8809524;2;2;305945,77533186
"Handroanthus_subtilis";415496,90869892;5;3;285827,09017879
"Lecythis_alutacea";415480,62181;1;1;416929,411821238
"Cybianthus_surinamensis";414695,3404914;2;1;441259,368447841
"Zygia_collina";414014,3681188;1;1;407397,910839101
"Solanum_occultum";411613,716699;1;1;393702,036131695
"Urera_capitata";411005,8543836;2;1;407903,984598713
"Sohnreyia_terminalioides";409437,2806924;1;1;418623,289612809
"Styloceras_brokawii";408135,742669;2;2;291868,491112494
"Tabernaemontana_lorifera";407674,1086848;1;1;361646,184518959
"Terminalia_suaveolens";405541,751123;1;1;379866,134752821
"Nectandra_laurel";405505,613059;2;1;389402,576081579
"Miconia_impetiolaris";404999,1718144;1;1;378022,086279183
"Carapichea_adinantha";401563,587675;1;1;418150,626524527
"Ormosia_panamensis";398034,4928994;2;1;395485,113535905
"Alibertia_duckeana";397469,3805818;1;1;410093,040701701
"Casimirella_rupestris";395374,558284;2;1;372911,971662985
"Pilocarpus_racemosus";394940,0005782;2;1;420521,487212116
"Calliandra_guildingii";394323,0911372;2;2;289621,657464228
"Toulicia_patentinervis";391583,7418546;1;1;362919,692548013
"Rudgea_viburnoides";390665,49311236;3;3;269996,480250305
"Miconia_oraria";390479,7192714;1;1;390192,117971066
"Pleurothyrium_brochidodromum";388954,2677774;1;1;390992,326519172
"Siparuna_sarmentosa";388503,8223508;1;1;372880,384305278
"Couepia_krukovii";386519,5093612;1;1;392435,442966396
"Myriocarpa_stipitata";384761,8039644;1;1;401452,151530037
"Chione_venosa";384628,56906;2;2;268699,670339498
"Guatteria_odorata";383395,5448954;1;1;384259,933948729
"Anacardium_occidentale";382508,6989848;1;1;356180,059777282
"Eugenia_essequiboensis";382160,028115;2;1;377618,142903593
"Billia_rosea";381369,381342;1;1;383175,083916217
"Malmea_manausensis";380429,5887098;1;1;382983,505953556
"Sorocea_klotzschiana";376205,737354;4;1;409441,610592887
"Miconia_subspicata";373915,7099376;2;1;381468,653546248
"Caryodendron_amazonicum";371709,2677938;1;1;367233,879411979
"Bunchosia_hookeriana";371207,1559024;1;1;351764,565661939
"Faramea_juruana";370142,906881;1;1;369300,257386958
"Clavija_procera";366880,8144258;2;2;249379,553769861
"Coccoloba_padiformis";366192,5827896;1;1;355578,542490668
"Coussarea_bernardii";364390,70508;1;1;376469,305357264
"Rosenbergiodendron_longiflorum";364065,9572078;1;1;349723,814575618
"Macbrideina_peruviana";361327,274054;1;1;372229,61701036
"Ilex_amplifolia";361125,6735572;1;1;325496,171183024
"Swartzia_obscura";358675,9426868;1;1;356802,565246622
"Diospyros_ekodul";357876,6002796;2;2;246475,978113223
"Pouteria_scrobiculata";356211,7920248;1;1;338617,637782333
"Theobroma_canumanense";349783,8178864;1;1;355836,72898782
"Palicourea_mansoana";349442,4837748;1;1;365254,792385212
"Muellera_campestris";348417,0353772;1;1;357869,414104682
"Allophylus_incanus";347382,0859638;1;1;341729,730168399
"Zygia_macbridei";346456,2620204;1;1;355895,838984991
"Nectandra_matthewsii";346163,2376526;1;1;308199,317550754
"Croton_hostmannii";345200,93809;1;1;327915,007431
"Hirtella_margae";343551,61734922;4;2;273043,269085073
"Cleidion_praealtum";341982,6729056;1;1;350826,932617816
"Inga_tocacheana";335259,2225502;1;1;314021,349440475
"Scyphonychium_multiflorum";334533,22589852;2;2;266941,809696841
"Agouticarpa_velutina";333866,3833866;1;1;329708,510039746
"Klarobelia_cauliflora";333168,3908298;1;1;311150,164319265
"Casearia_macrocarpa";331530,5411546;2;1;349260,977538242
"Ouratea_williamsii";330692,6298664;1;1;315800,582059783
"Vismia_lateriflora";330258,7969418;1;1;336036,782250732
"Ficus_pulchella";330221,27851432;2;2;255777,348441792
"Myrcia_laruotteana";327991,174777;1;1;319321,099535453
"Rauvolfia_polyphylla";326135,9782268;1;1;312357,560108874
"Couepia_morii";324584,5560768;2;1;329195,912634327
"Licaria_puchury-major";323120,4390892;1;1;303915,058495715
"Eugenia_limbosa";322856,4876758;1;1;308020,925923957
"Hirtella_latifolia";319367,7072024;1;1;323466,245009233
"Aiouea_opaca";318880,9528608;2;1;329592,2106649
"Eugenia_mimus";317842,0573494;1;1;302278,070704392
"Erythroxylum_divaricatum";316759,834304;1;1;316857,898772397
"Mahurea_palustris";315009,6932168;4;2;217580,435021504
"Tachigali_schultesiana";307274,9996076;1;1;288290,678419319
"Ocotea_ovalifolia";306072,2089248;1;1;335005,338693636
"Eugenia_spruceana";299241,3729966;1;1;291452,156292414
"Licaria_subbullata";298407,5280574;1;1;272494,773392665
"Licaria_rufotomentosa";292788,61197444;3;2;236318,897788408
"Licaria_camara";291726,4624006;1;1;274486,675076359
"Pleurothyrium_panurense";289590,9844406;1;1;279904,412449805
"Randia_ciliolata";284367,50412;1;1;323878,441236773
"Inga_ulei";284049,4204914;1;1;271596,786074065
"Syzygium_dyerianum";282822,7855518;1;1;290303,221484824
"Faramea_guianensis";281980,9162932;1;1;281167,444352666
"Staminodianthus_racemosus";280583,2612308;1;1;278189,202408056
"Calyptranthes_concinna";280440,1991466;1;1;272701,796966908
"Inga_retinocarpa";279558,832817;1;1;265020,011672415
"Myrcia_mollis";278489,4282846;1;1;276470,686164701
"Licania_piresii";276868,0324268;1;1;266888,797490149
"Miconia_ciliata";274034,0992298;1;1;259952,003330453
"Hirtella_tentaculata";273578,3418554;1;1;284135,270354707
"Cordia_eriostigma";273112,1915038;1;1;262980,367394951
"Cybianthus_subspicatus";272647,6257176;1;1;263356,71449761
"Swartzia_aptera";271092,4841812;1;1;250423,355588627
"Calyptranthes_lepida";270179,9029682;1;1;263612,388264938
"Varronia_spinescens";269517,5504944;1;1;261902,279495479
"Jacaranda_cuspidifolia";268167,0439204;1;1;281876,559804815
"Pouteria_collina";267312,6675152;1;1;276958,724376241
"Campomanesia_eugenioides";267307,3380226;1;1;320327,031238803
"Annona_paludosa";267170,5211032;1;1;291314,266880812
"Couepia_rankiniae";262956,6634604;1;1;255155,908158086
"Cybianthus_microbotrys";262763,3349528;1;1;260556,282199973
"Marlierea_cuprea";262285,9591516;1;1;255840,99276665
"Ouratea_iquitosensis";261746,20772;1;1;250777,308739739
"Annona_williamsii";260639,9588016;1;1;287891,34580115
"Ficus_caldasiana";259757,7372554;1;1;267409,802296699
"Calycorectes_guyanensis";259549,4965972;1;1;259821,413208845
"Rhizophora_racemosa";259162,809609;1;1;256644,29922044
"Cordia_glabrata";258558,7965572;1;1;272925,922229116
"Alchornea_scandens";258400,5610884;1;1;246313,26182507
"Ocotea_discrepens";258242,9291824;1;1;263910,190805422
"Connarus_punctatus";257974,875359;1;1;252774,297521196
"Pachira_cowanii";257636,991288;1;1;249849,959477106
"Syzygium_grande";256365,0171796;1;1;261481,527178133
"Kielmeyera_rubriflora";255993,1387776;1;1;291269,93960807
"Vismia_ramuliflora";255870,6703832;1;1;265165,216336211
"Persea_haenkeana";253506,5292516;1;1;246594,761828809
"Ocotea_diffusa";252913,6010786;1;1;252483,507740706
"Pouteria_pachyphylla";251879,3425042;1;1;243802,358602185
"Mezilaurus_pyriflora";251471,1387762;1;1;245715,290274895
"Randia_genipifolia";251235,4036738;1;1;231710,099590532
"Licania_hebantha";250331,2423084;1;1;244515,766457603
"Faramea_spathacea";250035,2699316;1;1;243727,79339149
"Himatanthus_fallax";249263,8460006;2;1;226037,461289837
"Cestrum_fulvescens";249113,436509;1;1;248985,024154796
"Ocotea_neesiana";248372,9253062;1;1;254782,860252851
"Byrsonima_fernandezii";247792,6893832;1;1;250072,084605549
"Licania_hoehnei";247515,7230068;1;1;261493,264630782
"Eugenia_magna";245936,6591954;1;1;240710,710510997
"Perebea_mennegae";243809,2963806;1;1;250777,808560564
"Eugenia_excelsa";243585,0729534;1;1;233967,619026072
"Guatteria_conspicua";242436,3850452;2;1;245575,181360783
"Myrcia_pyrifolia";240687,5632486;1;1;230364,442784146
"Machaerium_subrhombiforme";240475,6561616;1;1;230416,079283118
"Tabebuia_fluviatilis";240114,8861044;1;1;247830,891363797
"Zanthoxylum_djalma-batistae";239508,00645;1;1;236255,356882089
"Cojoba_arborea";238765,881664;1;1;225867,585219386
"Micropholis_submarginalis";238032,3533666;1;1;236882,347767947
