species;population;N.ind;N.plots
Ormosia grandiflora;28013654,7303662;43;23
Ocotea amazonica;83312700,6530722;195;93
Astrocaryum vulgare;8560401,87954143;44;9
Psychotria viridis;4861915,19033844;10;1
Aniba santalodora;4891013,32851618;24;7
Pouteria macrocarpa;24211265,9004729;92;26
Protium rhynchophyllum;16744517,2208036;69;11
Gustavia elliptica;29137318,6863037;116;41
Eugenia marowynensis;13604068,391203;24;10
Aniba affinis;10660070,7177604;42;12
Inga chrysantha;18200885,1903543;17;12
Bactris major;2517296,17755969;91;1
Isertia hypoleuca;38967239,1035969;45;22
Swartzia cuspidata;67490979,3286903;171;61
Perebea mollis;182317132,293804;345;154
Inga grandiflora;98399891,3497654;140;87
Diospyros capreifolia;52594810,1279223;296;112
Trema micrantha;30730682,9661151;70;37
Ochroma pyramidale;10194971,3441267;29;12
Esenbeckia amazonica;35760892,9700535;92;32
Graffenrieda intermedia;17613007,3228115;19;2
Dendropanax caucanus;47517400,9833758;207;47
Syagrus inajai;27635527,1813851;44;13
Henriettea flavescens;2071693,66320486;28;8
Swartzia arborescens;127007538,15985;435;209
Ternstroemia laevigata;7893177,99661458;9;1
Trophis caucana;11231038,6945433;36;12
Endlicheria pyriformis;12992089,5875925;20;12
Erythroxylum campinense;5940620,66091983;7;1
Platymiscium filipes;16855860,1330649;152;39
Thyrsodium puberulum;14683978,8419474;90;41
Inga leiocalycina;60141760,455643;256;104
Inga ciliata;14222067,5120992;75;25
Lindackeria latifolia;68892832,47375;297;73
Matisia obliquifolia;19692126,2890106;262;34
Hirtella brachystachya;11434875,9532638;29;6
Calycophyllum megistocaulum;72623164,8648014;213;62
Pouteria bangii;70968816,5126102;584;106
Pouteria singularis;12412000,9435246;75;28
Piptocoma schomburgkii;5391296,06532339;13;1
Simaba orinocensis;62125159,9212539;187;57
Maprounea amazonica;9779452,45766345;54;9
Micropholis resinifera;36988722,6115083;321;49
Calyptranthes lucida;25578156,5834246;47;7
Rhizophora mangle;2079539,46010639;82;1
Guarea trunciflora;65983128,5767867;181;93
Macoubea guianensis;42204693,9463929;144;82
Guatteria insculpta;21166304,4512427;41;16
Chrysophyllum sparsiflorum;31459226,9733775;79;42
Inga cocleensis;7001990,77434098;18;2
Ixora ulei;6659939,25838513;46;13
Bauhinia eilertsii;6205071,0909345;17;2
Trichilia solitudinis;79096665,7875206;298;80
Theobroma grandiflorum;136975966,605074;130;60
Trophis racemosa;14731993,2939179;26;8
Cedrela odorata;106903182,597655;240;151
Henriettea stellaris;12849959,071188;20;7
Ouratea leprieuri;2107351,7463114;13;2
Casearia spinescens;13785535,7896026;31;8
Heisteria densifrons;39034241,6527937;104;63
Spongiosperma grandiflorum;2307863,49438541;9;3
Miconia elata;27009312,3511518;135;42
Bauhinia brachycalyx;54636545,3367472;213;49
Hymenolobium petraeum;25144389,09951;247;64
Tovomita martiana;3827565,22840844;16;2
Toulicia elliptica;13474630,042792;34;5
Nectandra lineata;7702126,05905527;40;9
Byrsonima laevis;5857022,67693741;25;7
Mezilaurus mahuba;15725770,3111287;133;39
Lecythis congestiflora;8198121,35041594;101;20
Gaulettia elata;25131464,8937499;65;42
Vismia gracilis;15368782,7156084;22;17
Hirtella davisii;11670555,421295;34;10
Salvertia convallariodora;2921492,91748488;10;1
Ilex nayana;23686459,1878348;41;11
Sterculia colombiana;51122346,406909;286;76
Calyptranthes forsteri;25877208,2292306;41;21
Licaria macrophylla;20484439,5262166;33;22
Pouteria ucuqui;34423525,7045835;49;19
Inga brachystachys;76193867,3207349;304;108
Vouarana guianensis;54528668,1269491;71;40
Guatteria glaberrima;23249621,333078;123;41
Tabernaemontana muricata;19014569,3780339;193;33
Cybianthus guyanensis;5106003,01979494;17;8
Lueheopsis duckeana;66835831,6758368;209;74
Chamaecrista xinguensis;20749841,7848552;60;16
Siparuna cuspidata;48868238,6303539;599;100
Roucheria calophylla;28051079,8681614;45;19
Talisia hexaphylla;32158348,5737103;170;72
Pouteria oblanceolata;46139045,7584252;154;84
Quiina paraensis;57059735,3874357;100;33
Ceiba samauma;72660883,9587761;160;64
Inga venusta;4005120,2534401;6;1
Metteniusa tessmanniana;3574655,48884156;30;9
Sterculia apetala;106916120,346018;266;115
Andira parviflora;43479904,6411782;135;60
Guatteria decurrens;40062618,318311;67;36
Eugenia moschata;43322634,2945168;144;86
Myrcia guianensis;11324861,1607336;37;15
Ocotea oblonga;69499931,5876238;221;87
Protium calanense;15100427,2217921;36;10
Cecropia purpurascens;25394817,8373624;74;32
Turpinia occidentalis;76399163,5996061;210;73
Isertia rosea;7077889,40883406;38;9
Aspidosperma album;67587407,7835785;230;95
Virola carinata;39574494,7244146;79;31
Vochysia divergens;29313104,849317;73;26
Triplaris dugandii;15606257,127934;25;13
Pouteria surumuensis;11889849,1999687;18;6
Bactris balanophora;8014285,36399122;13;6
Trichilia inaequilatera;8998913,48888006;20;4
Inga obidensis;35175839,9284531;61;29
Guatteria cryandra;6840827,51916485;25;2
Monteverdia ebenifolia;11997062,14365;48;16
Couratari calycina;2032119,67571004;35;8
Cordia fallax;19473792,9986197;31;15
Coccoloba peruviana;9906419,87291817;15;8
Ephedranthus amazonicus;46793941,7622155;158;79
Trichilia poeppigii;95714864,9118194;327;81
Inga cylindrica;54177879,943855;135;64
Anaxagorea angustifolia;6348014,58493194;8;1
Heisteria duckei;90072778,3951866;180;76
Sorocea sprucei;11625736,8389549;36;12
Recordoxylon speciosum;32077640,031994;63;17
Deguelia densiflora;2923801,45824995;16;3
Cordia sericicalyx;10186172,0457379;39;10
Pachira glabra;5513624,87498473;35;9
Acalypha macrostachya;4339165,58139621;11;1
Neea anisophylla;6882823,97829929;28;6
Ocotea javitensis;97054563,5591627;236;93
Catostemma milanezii;5596446,79419032;19;6
Cupania hispida;11303492,7186654;39;14
Jacaranda obtusifolia;31848403,0781224;118;43
Meliosma herbertii;69245896,6289629;187;89
Swartzia argentea;55838948,3498328;107;30
Cecropia angustifolia;9871204,89007476;23;7
Talisia esculenta;55562115,0606639;67;19
Matayba scrobiculata;17835889,4234382;54;25
Sterculia excelsa;178435286,478971;927;238
Eschweilera juruensis;39033321,490558;113;40
Euplassa pinnata;7686641,48896441;28;13
Eschweilera eperuetorum;23363639,4607698;133;29
Mouriri collocarpa;33879990,211968;282;81
Cybianthus fulvopulverulentus;9463664,8345937;45;16
Erythroxylum citrifolium;25901927,715171;69;36
Remijia chelomaphylla;3185359,45981496;13;2
Brosimum acutifolium;173358416,323589;374;209
Moquilea brittoniana;70399677,1080958;223;87
Inga psittacorum;13123994,9958268;25;15
Cassipourea lasiocalyx;7586266,18060178;30;5
Coussarea klugii;3316321,94915024;17;6
Mouriri nervosa;12161889,7347896;40;23
Lueheopsis schultesii;13432167,6527923;19;11
Stachyarrhena spicata;16847269,5988817;64;16
Ormosia lignivalvis;16268612,0153979;43;9
Dipteryx polyphylla;43742473,2228106;57;37
Xylopia peruviana;12842857,0868366;67;10
Inga huberi;43835267,5682414;142;69
Mouriri crassifolia;20006690,5417823;129;60
Pouteria franciscana;14064754,5975018;42;10
Lacmellea ramosissima;22747001,7770535;57;19
Thyrsodium spruceanum;208312401,418476;652;256
Toulicia reticulata;25697305,0521303;42;17
Vantanea micrantha;11412244,0858846;46;31
Guatteria wachenheimii;6333366,39713447;43;19
Coussapoa trinervia;51262380,0675847;119;64
Ormosia coccinea;33268276,7549874;117;51
Hymenolobium sericeum;37894234,8570891;76;48
Tachigali vasquezii;26540119,6745669;54;11
Chimarrhis microcarpa;5148224,45617571;24;7
Paypayrola grandiflora;140492597,549812;996;203
Pouteria manaosensis;49423811,385154;289;71
Stryphnodendron racemiferum;31190163,1357864;96;64
Huertea glandulosa;19841771,1234886;93;40
Urera baccifera;12166071,5575791;14;11
Ormosia amazonica;10660284,4264299;21;18
Duguetia calycina;37451691,744359;186;72
Chrysophyllum bombycinum;30774600,9518943;80;31
Colubrina glandulosa;17489215,0840929;21;11
Inga chartacea;46251931,9456591;243;95
Pouteria melanopoda;33416807,9280374;255;63
Abarema mataybifolia;33096125,3723603;195;81
Protium demerarense;10175990,5117538;55;7
Swartzia gracilis;11725257,1494211;20;8
Abarema laeta;70469281,6221773;236;75
Sorocea klotzschiana;6600992,15965701;13;3
Batocarpus costaricensis;58247465,1639096;108;41
Inga obtusata;39741734,7561663;52;17
Pouteria plicata;12281441,8259813;35;6
Ticorea longiflora;12354028,9884005;31;8
Lueheopsis rugosa;37470285,8486232;108;51
Sloanea nitida;27723775,8495521;58;31
Sorocea duckei;13526931,8141555;44;17
Aniba guianensis;52718251,1531582;317;87
Nectandra pulverulenta;58163854,5849439;235;66
Hymenopus laevigatus;28480475,3770487;78;41
Hymenopus adolphoduckei;5656055,02876909;32;10
Trichilia elsae;7793184,37695672;192;22
Euplassa inaequalis;4626512,16965596;16;6
Ormosia grossa;32440914,1311588;61;29
Iryanthera coriacea;41923472,9158758;64;25
Moronobea coccinea;33144867,3903141;173;60
Pouteria pallens;20595802,9271951;58;33
Chrysophyllum colombianum;14164026,4477503;55;20
Pagamea duckei;3673498,86174801;23;6
Heisteria latifolia;5709266,46896897;11;7
Ocotea marmellensis;26237825,7950529;36;8
Licaria brasiliensis;36644656,4177703;425;68
Sterculia frondosa;81752834,8218629;270;118
Vatairea sericea;69556648,8789807;208;79
Quiina amazonica;26022603,7827472;85;53
Zanthoxylum pentandrum;9529147,98819176;36;15
Vochysia splendens;15545308,5223354;33;9
Mezilaurus duckei;30064517,6947388;266;78
Pradosia ptychandra;33970819,588073;267;76
Micropholis cylindrocarpa;25367678,2137393;100;56
Pouteria jariensis;90859239,2907087;784;186
Albizia subdimidiata;21261715,7355056;45;15
Caraipa costata;1925618,90309847;24;4
Lorostemon bombaciflorum;20581803,625004;42;11
Rhamnidium elaeocarpum;30411701,630877;71;26
Jacaranda glabra;17814859,4821583;45;8
Tovomita brevistaminea;23105213,315589;101;45
Tovomita weddelliana;16754849,7815807;59;21
Aniba hostmanniana;65008779,8520827;178;92
Inga vismiifolia;28701885,6600563;106;39
Diospyros cayennensis;15706385,885027;80;32
Iryanthera paradoxa;73746869,1890605;185;42
Myrcia rufipila;18290555,322064;25;18
Pouteria krukovii;79887093,6059937;1305;123
Tontelea corymbosa;5834336,92739244;23;3
Pleuranthodendron lindenii;50228692,1995292;110;38
Schefflera decaphylla;26164012,2505531;176;74
Cecropia utcubambana;5922215,1677412;14;1
Duroia longiflora;18957371,9670229;132;46
Ecclinusa lancifolia;10565357,0590578;38;15
Andira coriacea;7307568,59698626;101;33
Hebepetalum neblinae;19475986,0349623;31;12
Aspidosperma desmanthum;167197686,913402;1007;235
Dimorphandra parviflora;18950758,0215628;66;31
Monteverdia ficiformis;8432945,14623233;37;9
Ryania speciosa;13473111,5058931;30;16
Pouteria eugeniifolia;103054844,505218;923;206
Aniba cylindriflora;29240973,510904;62;19
Calyptranthes pulchella;9047600,69379091;13;4
Zanthoxylum fagara;9979744,74290659;24;7
Tachigali chrysaloides;4259876,26937186;19;5
Platymiscium pinnatum;71738448,0146947;173;84
Lecythis holcogyne;50033448,8236081;727;117
Endlicheria robusta;6190554,7098957;13;5
Miconia dichrophylla;12889833,3040875;68;23
Hirtella elongata;46962133,1936119;86;33
Trattinnickia lawrancei;44601732,2256232;114;55
Inga sapindoides;33762287,9116338;79;41
Rhizophora racemosa;3925760,82645798;9;2
Micropholis acutangula;79658601,8041539;301;104
Ficus americana;55165493,0275687;131;70
Eugenia lambertiana;25751139,2677886;80;40
Myrcia tomentosa;23777728,196053;165;18
Vismia sprucei;7308223,78043855;28;13
Lepidocaryum tenue;6537621,31252486;4;1
Licania mollis;34392106,7399399;83;22
Calycolpus revolutus;6023059,08238055;62;10
Hymenopus reticulatus;29410978,8933185;83;36
Cordia lutea;18325407,2442685;41;9
Pouteria gabrielensis;6480963,73766455;18;3
Matayba elegans;56552178,739382;114;40
Genipa spruceana;8622676,4841593;26;13
Mabea klugii;4162728,40743494;26;11
Combretum laxum;23169958,5947831;70;30
Sapium laurifolium;19599183,7476737;54;28
Chaunochiton kappleri;74923525,5934026;363;161
Chrysophyllum pomiferum;112959381,048572;293;142
Coccoloba striata;12165222,0653783;20;9
Annona ambotay;35561919,2075544;136;68
Mezilaurus synandra;33958693,1442398;69;35
Cavanillesia umbellata;26159586,8084862;39;17
Eugenia discreta;7439880,38569574;21;7
Triplaris setosa;12473149,674326;37;5
Pouteria juruana;10844282,5057874;24;7
Pouteria baehniana;42132504,4808351;160;43
Neea verticillata;25603676,75948;52;25
Byrsonima stipulina;15572270,7293856;50;14
Hernandia guianensis;20682581,5597596;84;30
Endlicheria williamsii;16836930,3864992;41;18
Couepia robusta;52001489,2000895;124;53
Humiriastrum excelsum;35004401,4671315;92;37
Hirtella piresii;6272878,28162267;43;13
Zanthoxylum compactum;32307116,8472743;65;33
Caryocar edule;6193117,49484272;8;4
Zanthoxylum monogynum;1813600,84031548;9;1
Balizia pedicellaris;58012890,8599982;331;136
Vochysia tomentosa;14789274,7737416;49;17
Diospyros kondor;9255795,32536919;10;3
Couepia joaquinae;5739571,52040413;20;9
Nectandra membranacea;12291492,8104629;75;21
Pouteria speciosa;20352348,2663528;125;17
Ormosia coarctata;17728224,8338532;34;20
Ocotea camphoromoea;24630387,9559083;77;24
Swartzia canescens;30436071,1085707;96;35
Quiina integrifolia;8818511,90779299;35;15
Banara nitida;37170263,9511054;79;37
Henriettea granulata;17353786,3197036;22;4
Manicaria martiana;1081542,92144983;16;1
Quiina negrensis;30575800,3879386;73;41
Sloanea fragrans;32427320,8628046;131;38
Inga kursarii;17584810,5345487;155;30
Protium giganteum;45735336,1020361;122;69
Tovomita laurina;12755859,0315961;24;5
Pouteria cayennensis;22804720,2507924;102;31
Miconia comptifolia;2661031,16264701;13;3
Tapura singularis;11776999,5659384;92;29
Cabralea canjerana;64251424,0559777;227;76
Hirtella beckii;6556483,29115648;9;1
Eschweilera paniculata;7697420,49328751;12;2
Eriotheca longipedicellata;58186264,2760877;202;81
Cordia panamensis;9684908,58389926;23;12
Cordia chamissoniana;3390219,21474269;22;5
Endlicheria formosa;46258992,1207392;113;63
Sorocea muriculata;45552433,5578234;110;50
Cordia sellowiana;40387066,4181987;64;38
Micropholis trunciflora;38955774,1653093;109;60
Drypetes gentryi;24166578,4473134;76;23
Manilkara cavalcantei;29190489,8206989;81;34
Anaxagorea acuminata;20983233,3773078;158;38
Licaria chrysophylla;80590509,816599;1095;117
Ferdinandusa goudotiana;20417657,1433214;31;11
Guatteria atabapensis;8437907,26541473;14;8
Miconia lourteigiana;6827144,40482875;10;1
Trymatococcus oligandrus;25920126,5605842;163;65
Ocotea myriantha;77383128,5453968;163;74
Trichilia areolata;5540293,05091649;33;14
Ouratea weberbaueri;3324953,67504138;16;2
Protium rubrum;39117241,788678;122;43
Copaifera officinalis;12832965,3102003;19;5
Ilex umbellata;2710169,35834576;21;1
Pleurothyrium williamsii;2536392,97516877;15;6
Swartzia laurifolia;44538863,9038418;127;69
Endlicheria paniculata;42713909,7821357;80;32
Rudgea guyanensis;10259366,6880712;10;2
Endopleura uchi;153984130,848738;1429;186
Isertia coccinea;8404591,87369193;49;13
Galipea congestiflora;7485603,74525773;12;3
Picramnia juniniana;12319646,1844063;16;10
Miconia dispar;38453509,4220847;107;43
Rinorea amapensis;13796320,1630083;26;20
Licania polita;12439198,0560993;18;7
Faramea sessilifolia;7017553,94649664;29;8
Tachigali eriopetala;31190661,354672;62;22
Duguetia neglecta;13444795,4612062;69;21
Calyptranthes bipennis;53833860,025531;448;82
Salacia gigantea;19865059,0175234;43;20
Andira surinamensis;42058171,7465798;200;81
Ocotea obovata;11082654,1575438;45;12
Guarea guentheri;7408379,88120661;47;16
Couepia macrophylla;43936554,1584176;138;41
Cariniana ianeirensis;18448487,4188647;26;6
Vismia baccifera;22715446,3311572;59;26
Miconia myriantha;14399231,5656227;28;10
Picramnia spruceana;6701628,70303391;16;9
Cedrela fissilis;35704531,2490341;122;49
Quiina florida;64212720,0153886;277;102
Inga cordatoalata;41534592,6796812;141;62
Leptobalanus gardneri;26704493,4435035;65;12
Tovomita eggersii;21980067,4739072;60;17
Xylopia nervosa;17305593,3288911;39;14
Hymenolobium pulcherrimum;52965312,3097012;109;57
Guatteria ucayalina;38165898,3957199;163;59
Qualea brevipedicellata;13539049,2234909;23;7
Guarea cinnamomea;48480269,1529777;136;63
Dendropanax arboreus;102398877,831387;286;94
Coccoloba ovata;18745074,0130992;31;9
Ilex affinis;18681724,9230391;16;4
Acioa edulis;20136911,0060352;32;9
Malouetia guianensis;4151162,94862556;29;8
Kielmeyera paniculata;943986,978164762;13;1
Wittmackanthus stanleyanus;33710711,4374175;160;33
Eugenia patens;22269401,4763838;67;42
Ocotea neblinae;34419488,6756181;46;24
Erisma bracteosum;23321641,2817665;52;25
Nectandra acutifolia;12458905,0914967;38;6
Xylopia cayennensis;18357156,2127418;131;34
Leptobalanus parvifolius;24125817,0289898;28;7
Hirtella glandistipula;2201957,09434163;9;2
Croton trombetensis;25841908,6035718;1076;34
Pouteria rostrata;45115905,5783204;330;82
Moquilea unguiculata;41500696,4840063;228;94
Endlicheria bracteolata;30404191,5804467;108;25
Pseudobombax septenatum;24325016,8068215;73;27
Faramea capillipes;22258063,7053905;29;22
Pouteria platyphylla;28687188,2579;112;70
Gaulettia cognata;2967590,58551509;9;4
Vitex polygama;4590255,36898359;13;7
Coussarea platyphylla;2327156,71297513;11;6
Ophiocaryon manausense;12507833,3018672;35;18
Porocystis acuminata;3199891,17180505;25;5
Faramea multiflora;12112737,9881687;48;20
Isertia parviflora;4575121,00410002;8;2
Tococa subciliata;7960206,9920759;6;2
Ocotea floribunda;72744066,1699549;247;102
Guapira eggersiana;5316272,70238889;56;22
Couratari tauari;18143397,4440753;70;36
Micropholis caudata;19917231,0888913;198;45
Macrolobium stenocladum;3853363,74727626;74;3
Protium surinamense;8257861,7765531;48;19
Ophiocaryon heterophyllum;36476100,6806992;89;39
Parinari sprucei;27676440,4092125;63;24
Diclinanona calycina;24912628,8115208;53;37
Parahancornia peruviana;24493508,4478386;65;29
Terminalia pulcherrima;14852296,7810489;23;10
Oxandra krukoffii;12264780,413791;39;16
Lacmellea aculeata;75642319,955933;410;159
Inga rusbyi;14640816,2099284;57;23
Endlicheria verticillata;12527725,6267245;25;14
Gaulettia canomensis;24693436,1777499;215;55
Myrcia gigas;6653134,48686318;32;8
Quiina guianensis;7229897,10930537;46;14
Vantanea parviflora;106484367,931107;699;216
Pleurothyrium intermedium;10427643,9144279;45;22
Chaunochiton angustifolium;3584965,83216469;27;4
Monteverdia myrsinoides;23030187,0847776;80;44
Nectandra globosa;15861454,5542828;45;17
Micrandra rossiana;14118645,6960716;41;13
