species;population;N.ind;N.plots
Stryphnodendron flammatum;3230856,02872274;3;3
Stryphnodendron guianense;40402836,523115;42;28
Stryphnodendron microstachyum;14084394,6210591;15;13
Stryphnodendron moricolor;13976869,4579088;15;10
Stryphnodendron obovatum;31571149,554263;71;44
Stryphnodendron paniculatum;45623368,3898168;89;58
Stryphnodendron polystachyum;96415823,7226511;134;86
Stryphnodendron porcatum;3898570,18061228;12;10
Stryphnodendron pulcherrimum;73978830,6887876;87;63
Stryphnodendron racemiferum;35553988,092103;72;52
Styloceras brokawii;561794,410521948;2;2
Stylogyne ambigua;28121228,311194;30;11
Stylogyne cauliflora;7497848,17150954;15;11
Stylogyne laxiflora;2950433,64247899;2;1
Stylogyne longifolia;6047261,33062933;5;4
Stylogyne micrantha;1313925,01985527;1;1
Styrax argenteus;1015446,60007085;3;2
Styrax discolor;351808,199532325;1;1
Styrax guyanensis;27840994,6912179;35;15
Styrax macrophyllus;727417,078224597;1;1
Styrax pallidus;2912012,45386416;5;4
Styrax sieberi;9498327,54579497;5;4
Styrax tessmannii;12796714,7237098;11;4
Suessenguthia multisetosa;2630663,2873675;2;2
Swartzia acuminata;35088511,7629942;34;13
Swartzia amplifolia;3554939,54885768;5;5
Swartzia amshoffiana;3974735,1772481;7;6
Swartzia apetala;6702384,60869415;12;8
Swartzia apiculata;1357193,24570129;1;1
Swartzia aptera;490251,764646333;1;1
Swartzia arborescens;155275527,012307;259;145
Swartzia argentea;78453276,0119507;64;18
Swartzia auriculata;9528367,5595507;7;2
Swartzia bannia;134623696,456126;570;21
Swartzia benthamiana;167355941,760194;187;58
Swartzia bombycina;4085787,62584925;18;5
Swartzia brachyrhachis;51835261,3380887;62;36
Swartzia calva;817352,015584661;1;1
Swartzia canescens;76165598,7372655;82;25
Swartzia cardiosperma;165239911,753717;251;62
Swartzia caudata;3322455,12470762;1;1
Swartzia corrugata;49772114,0013785;75;51
Swartzia cuspidata;120207559,168537;146;50
Swartzia dipetala;4231271,70546413;3;3
Swartzia duckei;1290010,23761963;1;1
Swartzia eriocarpa;397311,796651121;1;1
Swartzia flaemingii;42849295,1701176;29;12
Swartzia gracilis;6451408,17221702;7;5
Swartzia grandifolia;39914017,5560909;74;36
Swartzia guianensis;4372628,48271759;4;3
Swartzia haughtii;240479,339242478;1;1
Swartzia ingifolia;117046935,432475;125;64
Swartzia jenmanii;86183604,4036462;132;13
Swartzia jorori;20843734,2893494;19;10
Swartzia laevicarpa;140431302,074984;251;52
Swartzia lamellata;32095932,2422059;47;19
Swartzia latifolia;1407722,26723308;1;1
Swartzia laurifolia;81742840,0093565;82;44
Swartzia laxiflora;22253827,9300499;43;29
Swartzia leblondii;7858987,01721453;55;22
Swartzia leiocalycina;408459419,661556;557;23
Swartzia leptopetala;42510894,7117326;44;19
Swartzia longistipitata;9259116,18494406;11;3
Swartzia macrocarpa;17851394,3694746;23;5
Swartzia macrosema;3287085,2175765;15;9
Swartzia macrostachya;6823049,10319883;9;1
Swartzia microcarpa;2708028,30386162;2;1
Swartzia multijuga;4158351,56567378;9;5
Swartzia myrtifolia;35377323,8038838;62;24
Swartzia oblanceolata;51084521,1733899;149;52
Swartzia obscura;829996,229244613;1;1
Swartzia oraria;9498365,57791552;9;7
Swartzia panacoco;86522769,2983024;179;84
Swartzia parvifolia;1419622,48385738;2;2
Swartzia pendula;14348529,3644602;3;1
Swartzia picta;7405024,91796468;7;5
Swartzia polyphylla;390720147,368813;673;216
Swartzia racemosa;249479375,038934;565;98
Swartzia recurva;153567437,477204;369;137
Swartzia remiger;10228105,7822929;50;8
Swartzia reticulata;165133194,784994;335;87
Swartzia schomburgkii;228171773,215877;310;86
Swartzia schunkei;3003373,60227881;2;2
Swartzia sericea;21491062,5690464;15;4
Swartzia simplex;7420837,27583252;10;8
Swartzia sprucei;5398400,67749207;5;4
Swartzia tessmannii;35684407,1692554;40;23
Swartzia tomentifera;125035340,566962;128;29
Swartzia trianae;10833053,6897004;8;3
Swartzia ulei;312500419,659383;264;33
Swartzia vaupesiana;5787229,02916462;10;6
Sweetia fruticosa;57969893,6553931;52;10
Swietenia macrophylla;51961535,0011339;32;18
Syagrus cocoides;14531577,8946938;26;3
Syagrus inajai;22067124,8503697;19;7
Syagrus orinocensis;3576199,55061411;2;1
Syagrus sancona;79805621,560698;77;13
Symmeria paniculata;163231951,165854;332;28
Symphonia globulifera;947639535,15634;2069;397
Symplocos arechea;1167382,62462241;3;2
Symplocos martinicensis;4531997,5907932;11;8
Tabebuia aurea;14600672,1191289;13;4
Tabebuia barbata;744078721,0701;369;27
Tabebuia capitata;34953130,6244457;49;31
Tabebuia cassinoides;22335339,1984694;5;2
Tabebuia chrysantha;7004458,94633506;8;5
Tabebuia fluviatilis;370144,561965194;1;1
Tabebuia impetiginosa;154948572,009097;151;54
Tabebuia insignis;217751881,039069;573;24
Tabebuia obscura;22707122,1625498;19;12
Tabebuia roseoalba;123801622,573028;116;6
Tabebuia stenocalyx;6831672,83033947;8;6
Tabebuia subtilis;437310,815273258;5;3
Tabernaemontana angulata;7043296,48298832;22;12
Tabernaemontana attenuata;5470671,05785824;28;15
Tabernaemontana catharinensis;6417489,99120376;6;3
Tabernaemontana cymosa;135582501,684943;85;29
Tabernaemontana disticha;8824445,03808646;33;1
Tabernaemontana flavicans;1092144,08431311;2;2
Tabernaemontana heterophylla;1068337,29554798;2;1
Tabernaemontana linkii;16417995,3669049;5;2
Tabernaemontana lorifera;504364,676653277;1;1
Tabernaemontana macrocalyx;1603609,71380321;1;1
Tabernaemontana muricata;13727678,7322727;29;22
Tabernaemontana sananho;19329695,8408929;23;17
Tabernaemontana siphilitica;2863783,2462121;3;2
Tabernaemontana undulata;18056375,6961013;17;10
Tabernaemontana vanheurckii;26905913,7408633;9;2
Tachigali alba;42602744,06802;87;47
Tachigali albiflora;3960086,87894308;28;9
Tachigali amplifolia;33534152,7732414;28;10
Tachigali bracteolata;1440740,18961096;5;3
Tachigali bracteosa;109194987,599605;150;36
Tachigali cavipes;2977656,616941;3;2
Tachigali chrysaloides;4420553,4386036;12;1
Tachigali chrysophylla;476555535,589694;424;105
Tachigali colombiana;5406618,48820544;2;1
Tachigali davidsei;1340053,7851383;1;1
Tachigali eriopetala;10212877,776848;17;3
Tachigali formicarum;45396052,1866124;68;30
Tachigali goeldiana;2791527,68560155;12;3
Tachigali guianensis;165301504,981526;197;82
Tachigali inconspicua;2862848,49251924;1;1
Tachigali macbridei;15597738,776523;17;5
Tachigali macrostachya;1015361,56637663;1;1
Tachigali melanocarpa;14239101,755248;34;23
Tachigali melinonii;73048782,3512225;238;67
Tachigali micropetala;110212950,987512;66;32
Tachigali multijuga;2204068,45619711;2;2
Tachigali myrmecophila;249059189,110388;327;107
Tachigali odoratissima;11351015,4189725;8;3
Tachigali paniculata;756590084,053053;691;163
Tachigali paraensis;94856012,5743402;201;74
Tachigali plumbea;16025712,1144091;44;21
Tachigali poeppigiana;375589079,918827;487;55
Tachigali ptychophysca;36907048,9050365;44;5
Tachigali pubiflora;10790884,5102157;2;1
Tachigali reticulosa;4872615,03647934;3;3
Tachigali richardiana;16895964,1840538;51;15
Tachigali rigida;30691610,6862794;20;5
Tachigali rugosa;441119641,11233;416;37
Tachigali rusbyi;38298397,0554834;43;15
Tachigali schultesiana;401484,399032736;1;1
Tachigali setifera;106503163,25718;69;31
Tachigali tessmannii;55581310,6104813;77;8
Tachigali tinctoria;6411891,46842094;3;2
Tachigali vasquezii;55615816,8598069;48;9
Tachigali venusta;220835285,603899;244;59
Tachigali vulgaris;22759299,9468537;20;9
Talisia acutifolia;6602350,38864403;4;4
Talisia angustifolia;90107355,9177046;116;31
Talisia carinata;13712167,5814653;11;6
Talisia cerasina;112166491,641283;96;40
Talisia clathrata;4726844,21520077;12;8
Talisia coriacea;1049329,59776209;1;1
Talisia cupularis;14429815,712259;10;8
Talisia esculenta;82896454,4660455;56;17
Talisia eximia;266693,812558436;1;1
Talisia firma;2878455,03608155;7;6
Talisia furfuracea;8116624,67065948;33;19
Talisia guianensis;12146866,3395908;18;13
Talisia hemidasya;8104899,66665254;11;5
Talisia hexaphylla;73748809,4732221;138;56
Talisia japurensis;2301979,53699726;1;1
Talisia longifolia;52921750,2799203;35;20
Talisia macrophylla;25893673,7119251;23;21
Talisia megaphylla;8644587,88497486;22;15
Talisia microphylla;12675573,6770645;51;32
Talisia mollis;26968240,3248941;36;23
Talisia nervosa;1743094,90252114;2;2
Talisia obovata;56705222,7970483;38;5
Talisia pachycarpa;1453185,49948918;2;2
Talisia parviflora;3050119,00844612;3;2
Talisia praealta;5868785,9228255;27;21
Talisia princeps;2849171,4658998;4;4
Talisia retusa;112655133,53341;70;14
Talisia simaboides;6816549,62180655;41;31
Talisia squarrosa;193226028,804368;438;31
Talisia subalbens;1014177,35368263;2;2
Talisia sylvatica;9372138,00059768;20;5
Talisia veraluciana;3274310,31181732;9;9
Tapirira bethanniana;9985798,96693952;35;20
Tapirira guianensis;944473979,504369;1549;395
Tapirira obtusa;218502316,132229;417;142
Tapirira retusa;78909867,5419133;67;32
Tapura acreana;214147498,520901;183;29
Tapura amazonica;192447897,418312;450;164
Tapura capitulifera;15527951,0404357;88;28
Tapura coriacea;16387156,0059728;25;20
Tapura guianensis;180621171,417699;383;105
Tapura juruana;238343060,98103;288;85
Tapura lanceolata;10083533,9634175;23;10
Tapura peruviana;7159425,18185287;10;6
Tapura singularis;12643973,2013709;34;17
Taralea cordata;1678735,23726093;5;1
Taralea nudipes;8661897,59039793;5;4
Taralea oppositifolia;308339592,731469;339;74
Telitoxicum glaziovii;4368788,79386481;3;2
Telitoxicum minutiflorum;1307457,47488125;2;2
Tepuianthus colombianus;2268851,91394516;3;1
Terminalia amazonia;329106398,624269;407;143
Terminalia argentea;65906132,4298233;42;15
Terminalia brasiliensis;335747,047452186;1;1
Terminalia catappa;889495,504733686;1;1
Terminalia crispialata;2642581,76536917;2;1
Terminalia dichotoma;59672281,6443091;110;35
Terminalia fagifolia;43837342,1410881;26;1
Terminalia glabrescens;9605462,52326812;6;3
Terminalia guyanensis;62671412,0803325;144;43
Terminalia lucida;756662,579986267;2;2
Terminalia oblonga;184140415,534616;230;72
Terminalia tanibouca;13448232,990924;38;6
Terminalia triflora;3293874,83295303;4;1
Terminalia yapacana;1298796,20265511;1;1
Ternstroemia asymmetrica;640381,429327714;1;1
Ternstroemia candolleana;76965897,2206877;301;8
Ternstroemia delicatula;324717,983888723;1;1
Ternstroemia dentata;33763840,3669709;47;11
Ternstroemia klugiana;18345700,4904202;20;6
Ternstroemia laevigata;20171919,2490261;10;2
Ternstroemia punctata;2253275,08704195;6;2
Ternstroemia urophora;14573813,160575;4;3
Ternstroemia verticillata;14364776,6967071;16;1
Tessmannianthus heterostemon;4073079,63295833;13;8
Tetrameranthus duckei;1873999,63268228;6;5
Tetrameranthus globuliferum;912980,602394383;4;3
Tetrameranthus guianensis;2733357,5485714;5;2
Tetrameranthus laomae;8997391,6584801;6;5
Tetrameranthus pachycarpus;777733,65537101;4;1
Tetrameranthus umbellatus;631330,175321075;1;1
Tetrastylidium peruvianum;49094439,8336602;84;32
Tetrathylacium macrophyllum;104988169,146654;217;49
Tetrazygia urceolata;1669889,89813373;1;1
Tetrorchidium macrophyllum;7643218,91366045;26;12
Tetrorchidium rubrivenium;12549402,5865754;10;3
Theobroma bicolor;8541852,29758362;7;3
Theobroma cacao;1483205774,88371;1530;136
Theobroma canumanense;829996,229244613;1;1
Theobroma glaucum;258130558,015678;333;73
Theobroma grandiflorum;212817731,785567;93;35
Theobroma microcarpum;40997645,2860515;27;12
Theobroma obovatum;129219944,828168;137;52
Theobroma speciosum;1198376099,36804;971;215
Theobroma subincanum;1277367538,9338;1858;379
Theobroma sylvestre;85685502,3266825;194;65
Theobroma velutinum;8891874,26890556;8;6
Thiloa paraguariensis;2180765,97747526;1;1
Thyrsodium bolivianum;5226618,69807291;7;5
Thyrsodium guianense;20804159,8076036;104;31
Thyrsodium herrerense;12890206,7086195;9;7
Thyrsodium puberulum;24250522,5914969;68;28
Thyrsodium spruceanum;269154254,461901;401;169
Ticorea febrifuga;1015361,56637663;1;1
Ticorea longiflora;40515808,5153172;31;8
Tococa bullifera;2273142,3047995;4;1
Tococa caquetana;1156839,13433838;1;1
Tococa macrosperma;2416888,16289324;2;1
Tocoyena formosa;836226,401815703;2;1
Tocoyena williamsii;5448766,96093908;15;9
Toulicia elliptica;46908711,5452957;34;5
Toulicia guianensis;309222598,833445;377;75
Toulicia patentinervis;1171415,4299137;3;3
Toulicia pulvinata;68293890,5027571;160;23
Toulicia reticulata;59385479,2346687;40;15
Touroulia amazonica;307265,67055889;1;1
Touroulia guianensis;55053958,9965976;95;61
Tovomita acuminata;2498982,19111858;1;1
Tovomita acutiflora;21551202,8425277;11;2
Tovomita albiflora;5230758,61696758;3;2
Tovomita amazonica;2604883,31337973;5;4
Tovomita brasiliensis;26383908,6783521;64;23
Tovomita brevistaminea;29956152,4521595;62;31
Tovomita caloneura;6595716,27146351;12;12
Tovomita calophyllophylla;179849146,174125;137;12
Tovomita carinata;6937870,29696726;4;2
Tovomita choisyana;81610037,4111333;100;34
Tovomita eggersii;35958375,3983726;29;6
Tovomita gazelii;6297345,78394504;43;15
Tovomita gracilipes;2573986,02778232;3;3
Tovomita grata;71523375,7341605;169;22
Tovomita guianensis;5571767,77398805;8;4
Tovomita krukovii;7495006,89553396;6;1
Tovomita laurina;49235784,8102166;24;5
Tovomita leucantha;7845661,14569838;6;2
Tovomita longifolia;47355068,4325802;90;27
Tovomita macrophylla;46971629,802315;55;15
Tovomita martiana;17756037,2981772;16;2
Tovomita obovata;109171092,830726;200;35
Tovomita obscura;2000039,4339905;5;2
Tovomita pyrifolia;8539434,30906176;9;8
Tovomita rostrata;2105887,08991957;7;7
Tovomita rubella;1861158,28399406;4;2
Tovomita schomburgkii;101351509,856025;231;55
Tovomita speciosa;24724156,458287;41;33
Tovomita spruceana;5606562,31010281;8;5
Tovomita stigmatosa;7956555,85696787;8;7
Tovomita tenuiflora;1833034,05938452;3;3
Tovomita triflora;1239375,86005599;1;1
Tovomita umbellata;54523147,2759083;99;37
Tovomita weddelliana;29737515,4622955;43;15
Trattinnickia aspera;21512935,5815528;36;16
Trattinnickia boliviana;21957475,9218716;35;22
Trattinnickia burserifolia;2930484373,10853;871;117
Trattinnickia demerarae;34796213,3366947;68;25
Trattinnickia glaziovii;179104692,03397;298;64
Trattinnickia lawrancei;75361540,5052062;94;49
Trattinnickia peruviana;30056554,5180624;56;39
Trattinnickia rhoifolia;219544380,852706;243;104
Trema integerrima;8944637,82212567;8;6
Trema micrantha;31252561,5934501;48;22
Trichanthera gigantea;12389338,255944;13;6
Trichilia adolfi;79841259,3766239;89;22
Trichilia areolata;13494567,9228298;30;13
Trichilia catigua;13201576,0226799;10;2
Trichilia cipo;48616322,5308115;78;27
Trichilia claussenii;79258156,5197883;52;2
Trichilia elegans;150412274,52195;155;34
Trichilia elsae;8976063,69381445;18;10
Trichilia euneura;25559325,282984;36;22
Trichilia hirta;934609,183918403;2;2
Trichilia inaequilatera;22728682,1198956;20;4
Trichilia laxipaniculata;9671272,05790994;38;11
Trichilia lecointei;164396567,239778;144;28
Trichilia lepidota;51208744,0670148;64;16
Trichilia martiana;17834903,8030552;18;12
Trichilia maynasiana;47439994,0451404;70;35
Trichilia mazanensis;7700228,68912756;7;4
Trichilia micrantha;400545474,514938;504;181
Trichilia micropetala;3007301,50524454;10;5
Trichilia obovata;249061,505514297;1;1
Trichilia pachypoda;116528320,74956;195;26
Trichilia pallida;91603741,6080029;155;71
Trichilia paraensis;4483216,19326532;12;5
Trichilia pittieri;20347186,2320866;23;5
Trichilia pleeana;419466908,519533;598;102
Trichilia poeppigii;131697341,671571;270;69
Trichilia quadrijuga;648197508,504793;469;103
Trichilia rubra;116604911,936459;188;79
Trichilia schomburgkii;179898910,61476;227;83
Trichilia septentrionalis;276361058,062026;462;174
Trichilia singularis;2193891,91552957;4;1
Trichilia solitudinis;107974260,326548;205;58
Trichilia surinamensis;72287681,1386298;141;16
Trichilia tuberculata;35894707,2910095;33;15
Trichostigma octandrum;2047321,14047472;1;1
Trigynaea cinnamomea;894031,478404766;1;1
Trigynaea duckei;141285297,733964;188;34
Trigynaea ecuadorensis;1173230,48736508;3;2
Trigynaea lagaropoda;4258734,37564649;4;3
Trigynaea triplinervis;2742469,95231192;4;4
Triplaris americana;198569996,82839;309;65
Triplaris cumingiana;1859242,55570178;2;2
Triplaris dugandii;9143163,19651656;17;10
Triplaris peruviana;3815941,75144895;8;4
Triplaris punctata;18110649,1698442;15;4
Triplaris setosa;31155466,8947252;37;5
Triplaris weigeltiana;486600648,474715;513;48
Triumfetta grandiflora;5220983,77151033;5;1
Triumfetta semitriloba;1044196,75430207;1;1
Trophis caucana;4990860,38105634;8;6
Trophis racemosa;31516108,2401185;26;8
Trophis scandens;567615,436001044;1;1
Trymatococcus amazonicus;226042209,355235;332;155
Trymatococcus oligandrus;40837152,2099713;123;54
Turpinia occidentalis;104126967,173433;174;63
Unonopsis duckei;126715097,803946;335;111
Unonopsis elegantissima;2344658,63168192;6;3
Unonopsis floribunda;289217011,89341;520;94
Unonopsis glaucopetala;102882081,191488;306;51
Unonopsis guatterioides;444558502,353784;479;108
Unonopsis magnifolia;2937788,24750048;7;1
Unonopsis perrottetii;8217990,94213814;29;11
Unonopsis peruviana;2083986,21268777;1;1
Unonopsis rufescens;60165378,7630589;288;68
Unonopsis spectabilis;18750563,6763999;43;19
Unonopsis stipitata;43909142,9824186;73;33
Unonopsis veneficiorum;13271618,4177686;25;15
Uragoga colarensis;624200,238923427;1;1
Urera baccifera;7260014,10863823;7;6
Urera caracasana;330019458,071922;325;49
Urera laciniata;9530338,15509589;5;1
Urera simplex;814772,692722913;1;1
Urera verrucosa;935470,545057792;2;1
Vantanea deniseae;3625351,88321991;10;7
Vantanea guianensis;111883428,402495;214;98
Vantanea macrocarpa;49634577,2314372;99;48
Vantanea micrantha;13801096,7601538;38;26
Vantanea paraensis;3673700,63837192;6;5
Vantanea parviflora;107518168,853687;317;145
Vantanea peruviana;24686007,3136813;36;15
Vantanea spichigeri;21596387,8680233;31;10
Vantanea tuberculata;6401538,71649064;7;5
Varronia buddleoides;1313925,01985527;1;1
Vatairea erythrocarpa;73638546,4808788;114;57
Vatairea fusca;6903271,36343547;11;10
Vatairea guianensis;384368496,457499;439;111
Vatairea macrocarpa;10107066,4975055;25;2
Vatairea paraensis;46317398,2709876;65;41
Vatairea sericea;68295130,3583442;56;37
Vataireopsis araroba;3178547,33237783;1;1
Vataireopsis iglesiasii;4357535,45234683;5;4
Vataireopsis speciosa;13169395,2166337;26;14
Vataireopsis surinamensis;15721242,4111079;19;12
Vaupesia cataractarum;13249931,5666442;8;4
Vernonanthura patens;2026586,73851349;2;2
Viola induta;22064723,7204916;10;5
Virola albidiflora;11506154,4425356;17;7
Virola caducifolia;31350055,137239;46;40
Virola calophylla;1293237348,63558;1839;360
Virola calophylloidea;51262992,8920913;18;3
Virola carinata;37503394,6951525;34;10
Virola crebrinervia;14339074,6240369;19;14
Virola decorticans;12658902,6022437;25;22
Virola divergens;34641322,3756435;34;19
Virola dixonii;944746,468456396;5;1
Virola duckei;78867454,4319788;201;74
